starttime	seconds	ctime	dtime	ttime	wait
Thu Mar 28 13:13:35 2019	1553789615	0	6004	6004	4003
Thu Mar 28 13:14:16 2019	1553789656	1	6003	6004	4002
Thu Mar 28 13:12:12 2019	1553789532	0	6004	6004	4004
Thu Mar 28 13:14:36 2019	1553789676	0	6004	6004	4003
Thu Mar 28 13:13:53 2019	1553789633	0	6004	6004	4004
Thu Mar 28 13:13:51 2019	1553789631	0	6004	6004	4004
Thu Mar 28 13:13:14 2019	1553789594	1	6004	6004	4003
Thu Mar 28 13:13:41 2019	1553789621	0	6004	6005	4002
Thu Mar 28 13:13:56 2019	1553789636	0	6004	6005	4004
Thu Mar 28 13:11:18 2019	1553789478	0	6004	6005	4005
Thu Mar 28 13:11:04 2019	1553789464	0	6004	6005	4002
Thu Mar 28 13:13:10 2019	1553789590	1	6003	6005	4003
Thu Mar 28 13:12:23 2019	1553789543	1	6004	6005	4005
Thu Mar 28 13:13:39 2019	1553789619	0	6004	6005	4005
Thu Mar 28 13:14:12 2019	1553789652	0	6005	6005	4004
Thu Mar 28 13:11:06 2019	1553789466	0	6005	6005	4004
Thu Mar 28 13:13:49 2019	1553789629	0	6005	6005	4003
Thu Mar 28 13:11:34 2019	1553789494	0	6005	6005	4004
Thu Mar 28 13:12:42 2019	1553789562	0	6005	6005	4002
Thu Mar 28 13:11:36 2019	1553789496	0	6005	6005	4003
Thu Mar 28 13:13:45 2019	1553789625	0	6005	6005	4004
Thu Mar 28 13:13:54 2019	1553789634	0	6005	6005	4005
Thu Mar 28 13:13:23 2019	1553789603	0	6005	6005	4004
Thu Mar 28 13:11:30 2019	1553789490	1	6004	6005	4003
Thu Mar 28 13:14:28 2019	1553789668	0	6004	6005	4008
Thu Mar 28 13:14:09 2019	1553789649	0	6004	6005	4003
Thu Mar 28 13:11:00 2019	1553789460	0	6005	6005	4004
Thu Mar 28 13:14:23 2019	1553789663	0	6005	6005	4003
Thu Mar 28 13:12:40 2019	1553789560	1	6003	6005	4002
Thu Mar 28 13:14:21 2019	1553789661	0	6005	6005	4003
Thu Mar 28 13:12:38 2019	1553789558	0	6005	6005	4004
Thu Mar 28 13:14:34 2019	1553789674	1	6004	6005	4002
Thu Mar 28 13:10:14 2019	1553789414	0	6005	6005	4004
Thu Mar 28 13:11:56 2019	1553789516	1	6004	6005	4004
Thu Mar 28 13:14:08 2019	1553789648	0	6005	6005	4003
Thu Mar 28 13:13:38 2019	1553789618	0	6005	6005	4003
Thu Mar 28 13:12:08 2019	1553789528	1	6004	6005	4002
Thu Mar 28 13:11:08 2019	1553789468	0	6005	6005	4002
Thu Mar 28 13:10:10 2019	1553789410	0	6005	6005	4003
Thu Mar 28 13:14:41 2019	1553789681	0	6005	6005	4003
Thu Mar 28 13:11:54 2019	1553789514	1	6004	6005	4004
Thu Mar 28 13:14:20 2019	1553789660	0	6005	6005	4005
Thu Mar 28 13:11:44 2019	1553789504	1	6004	6005	4002
Thu Mar 28 13:12:13 2019	1553789533	0	6005	6005	4006
Thu Mar 28 13:14:06 2019	1553789646	0	6005	6005	4003
Thu Mar 28 13:12:02 2019	1553789522	0	6005	6005	4004
Thu Mar 28 13:11:46 2019	1553789506	0	6005	6005	4003
Thu Mar 28 13:12:50 2019	1553789570	0	6005	6005	4005
Thu Mar 28 13:13:30 2019	1553789610	2	6003	6005	4002
Thu Mar 28 13:10:06 2019	1553789406	0	6005	6005	4005
Thu Mar 28 13:11:20 2019	1553789480	2	6003	6005	4003
Thu Mar 28 13:10:16 2019	1553789416	1	6005	6005	4003
Thu Mar 28 13:10:52 2019	1553789452	0	6005	6005	4004
Thu Mar 28 13:12:58 2019	1553789578	1	6005	6005	4004
Thu Mar 28 13:14:07 2019	1553789647	0	6005	6005	4005
Thu Mar 28 13:10:38 2019	1553789438	1	6005	6005	4004
Thu Mar 28 13:13:40 2019	1553789620	0	6005	6005	4003
Thu Mar 28 13:14:22 2019	1553789662	0	6005	6005	4005
Thu Mar 28 13:12:00 2019	1553789520	0	6005	6005	4001
Thu Mar 28 13:11:38 2019	1553789498	0	6005	6005	4004
Thu Mar 28 13:13:48 2019	1553789628	0	6005	6006	4005
Thu Mar 28 13:10:32 2019	1553789432	1	6005	6006	4003
Thu Mar 28 13:12:16 2019	1553789536	0	6005	6006	4004
Thu Mar 28 13:10:12 2019	1553789412	0	6005	6006	4004
Thu Mar 28 13:12:19 2019	1553789539	1	6005	6006	4002
Thu Mar 28 13:10:36 2019	1553789436	0	6006	6006	4004
Thu Mar 28 13:13:37 2019	1553789617	0	6006	6006	4004
Thu Mar 28 13:10:28 2019	1553789428	1	6005	6006	4002
Thu Mar 28 13:11:28 2019	1553789488	0	6006	6006	4005
Thu Mar 28 13:12:06 2019	1553789526	0	6006	6006	4007
Thu Mar 28 13:11:02 2019	1553789462	0	6006	6006	4003
Thu Mar 28 13:14:13 2019	1553789653	0	6006	6006	4005
Thu Mar 28 13:10:46 2019	1553789446	0	6006	6006	4004
Thu Mar 28 13:10:20 2019	1553789420	1	6005	6006	4004
Thu Mar 28 13:13:22 2019	1553789602	1	6005	6006	4004
Thu Mar 28 13:11:16 2019	1553789476	0	6006	6006	4005
Thu Mar 28 13:10:06 2019	1553789406	0	6006	6006	4004
Thu Mar 28 13:10:10 2019	1553789410	0	6006	6006	4004
Thu Mar 28 13:11:37 2019	1553789497	0	6006	6006	4006
Thu Mar 28 13:10:14 2019	1553789414	0	6006	6006	4005
Thu Mar 28 13:11:12 2019	1553789472	0	6006	6006	4005
Thu Mar 28 13:11:14 2019	1553789474	0	6006	6006	4005
Thu Mar 28 13:13:16 2019	1553789596	0	6006	6006	4005
Thu Mar 28 13:14:26 2019	1553789666	1	6005	6006	4005
Thu Mar 28 13:13:12 2019	1553789592	0	6006	6006	4006
Thu Mar 28 13:14:05 2019	1553789645	0	6006	6006	4005
Thu Mar 28 13:14:11 2019	1553789651	0	6006	6006	4005
Thu Mar 28 13:14:29 2019	1553789669	0	6006	6007	4005
Thu Mar 28 13:13:15 2019	1553789595	0	6006	6007	4005
Thu Mar 28 13:14:04 2019	1553789644	1	6006	6007	4005
Thu Mar 28 13:10:26 2019	1553789426	0	6006	6007	4006
Thu Mar 28 13:13:28 2019	1553789608	0	6006	6007	4004
Thu Mar 28 13:14:03 2019	1553789643	0	6007	6007	4005
Thu Mar 28 13:13:44 2019	1553789624	0	6006	6007	4005
Thu Mar 28 13:11:24 2019	1553789484	0	6007	6007	4003
Thu Mar 28 13:13:46 2019	1553789626	1	6006	6007	4006
Thu Mar 28 13:11:35 2019	1553789495	1	6006	6007	4003
Thu Mar 28 13:13:20 2019	1553789600	1	6006	6007	4005
Thu Mar 28 13:10:18 2019	1553789418	0	6007	6007	4005
Thu Mar 28 13:10:28 2019	1553789428	0	6006	6007	4005
Thu Mar 28 13:13:08 2019	1553789588	0	6007	6007	4006
Thu Mar 28 13:13:26 2019	1553789606	1	6006	6007	4007
Thu Mar 28 13:13:02 2019	1553789582	0	6007	6007	4006
Thu Mar 28 13:10:40 2019	1553789440	1	6006	6007	4003
Thu Mar 28 13:10:42 2019	1553789442	0	6007	6007	4006
Thu Mar 28 13:14:27 2019	1553789667	0	6007	6007	4005
Thu Mar 28 13:14:24 2019	1553789664	0	6007	6007	4006
Thu Mar 28 13:13:32 2019	1553789612	1	6007	6007	4005
Thu Mar 28 13:10:44 2019	1553789444	1	6007	6007	4006
Thu Mar 28 13:13:42 2019	1553789622	0	6007	6007	4005
Thu Mar 28 13:10:08 2019	1553789408	0	6007	6007	4006
Thu Mar 28 13:13:24 2019	1553789604	1	6006	6007	4002
Thu Mar 28 13:13:34 2019	1553789614	0	6007	6007	4006
Thu Mar 28 13:10:36 2019	1553789436	0	6007	6007	4007
Thu Mar 28 13:12:21 2019	1553789541	1	6007	6008	4005
Thu Mar 28 13:10:04 2019	1553789404	0	6008	6008	4005
Thu Mar 28 13:10:30 2019	1553789430	0	6007	6008	4005
Thu Mar 28 13:10:46 2019	1553789446	0	6007	6008	4006
Thu Mar 28 13:11:26 2019	1553789486	0	6007	6008	4007
Thu Mar 28 13:11:52 2019	1553789512	0	6008	6008	4005
Thu Mar 28 13:10:34 2019	1553789434	0	6008	6008	4005
Thu Mar 28 13:12:04 2019	1553789524	0	6008	6008	4005
Thu Mar 28 13:10:32 2019	1553789432	0	6008	6008	4007
Thu Mar 28 13:10:22 2019	1553789422	0	6008	6008	4005
Thu Mar 28 13:13:06 2019	1553789586	0	6008	6008	4007
Thu Mar 28 13:10:24 2019	1553789424	0	6008	6008	4007
Thu Mar 28 13:13:18 2019	1553789598	0	6008	6008	4006
Thu Mar 28 13:09:56 2019	1553789396	1	6008	6008	4006
Thu Mar 28 13:13:04 2019	1553789584	2	6007	6009	4004
Thu Mar 28 13:13:00 2019	1553789580	0	6009	6009	4007
Thu Mar 28 13:09:56 2019	1553789396	0	6009	6010	4006
Thu Mar 28 13:13:58 2019	1553789638	0	6805	6805	4804
Thu Mar 28 13:14:00 2019	1553789640	0	6807	6807	4806
Thu Mar 28 13:14:34 2019	1553789674	0	6807	6807	4805
Thu Mar 28 13:13:54 2019	1553789634	0	6807	6807	4806
Thu Mar 28 13:14:36 2019	1553789676	0	6807	6807	4806
Thu Mar 28 13:13:10 2019	1553789590	0	6807	6808	4806
Thu Mar 28 13:13:30 2019	1553789610	0	6807	6808	4807
Thu Mar 28 13:14:32 2019	1553789672	1	6807	6808	4805
Thu Mar 28 13:13:24 2019	1553789604	0	6809	6809	4808
Thu Mar 28 13:14:18 2019	1553789658	0	6809	6809	4808
Thu Mar 28 13:14:14 2019	1553789654	1	6809	6809	4808
Thu Mar 28 13:14:42 2019	1553789682	0	6809	6810	4808
Thu Mar 28 13:13:06 2019	1553789586	0	6810	6810	4809
Thu Mar 28 13:14:44 2019	1553789684	0	6810	6810	4810
Thu Mar 28 13:13:08 2019	1553789588	0	6810	6810	4809
Thu Mar 28 13:13:18 2019	1553789598	1	6810	6810	4809
Thu Mar 28 13:14:46 2019	1553789686	0	6811	6811	4810
Thu Mar 28 13:13:20 2019	1553789600	0	6810	6811	4809
Thu Mar 28 13:13:16 2019	1553789596	0	6811	6811	4810
Thu Mar 28 13:13:04 2019	1553789584	1	6811	6811	4810
Thu Mar 28 13:14:24 2019	1553789664	0	6812	6812	4810
Thu Mar 28 13:13:02 2019	1553789582	0	6812	6812	4811
Thu Mar 28 13:14:30 2019	1553789670	0	6812	6813	4811
Thu Mar 28 13:14:48 2019	1553789688	0	6813	6813	4811
Thu Mar 28 13:12:52 2019	1553789572	0	6813	6813	4812
Thu Mar 28 13:14:50 2019	1553789690	0	6813	6813	4813
Thu Mar 28 13:13:00 2019	1553789580	0	6813	6813	4813
Thu Mar 28 13:12:54 2019	1553789574	0	6814	6814	4813
Thu Mar 28 13:12:06 2019	1553789526	0	6814	6815	4815
Thu Mar 28 13:12:48 2019	1553789568	1	6814	6816	4814
Thu Mar 28 13:12:50 2019	1553789570	0	6816	6816	4815
Thu Mar 28 13:11:58 2019	1553789518	0	6816	6816	4814
Thu Mar 28 13:10:40 2019	1553789440	0	6815	6816	4815
Thu Mar 28 13:12:44 2019	1553789564	0	6816	6816	4816
Thu Mar 28 13:12:46 2019	1553789566	1	6815	6816	4814
Thu Mar 28 13:12:14 2019	1553789534	0	6816	6816	4815
Thu Mar 28 13:12:00 2019	1553789520	0	6816	6816	4816
Thu Mar 28 13:10:34 2019	1553789434	0	6816	6816	4815
Thu Mar 28 13:12:26 2019	1553789546	0	6816	6816	4815
Thu Mar 28 13:10:38 2019	1553789438	0	6816	6816	4816
Thu Mar 28 13:11:52 2019	1553789512	0	6816	6816	4816
Thu Mar 28 13:12:38 2019	1553789558	1	6816	6817	4814
Thu Mar 28 13:12:30 2019	1553789550	0	6817	6817	4816
Thu Mar 28 13:10:42 2019	1553789442	0	6816	6817	4816
Thu Mar 28 13:12:40 2019	1553789560	1	6816	6817	4816
Thu Mar 28 13:10:30 2019	1553789430	0	6816	6817	4816
Thu Mar 28 13:10:24 2019	1553789424	0	6817	6817	4815
Thu Mar 28 13:12:36 2019	1553789556	0	6817	6817	4816
Thu Mar 28 13:12:24 2019	1553789544	0	6817	6817	4816
Thu Mar 28 13:10:22 2019	1553789422	0	6817	6817	4816
Thu Mar 28 13:10:20 2019	1553789420	0	6817	6817	4815
Thu Mar 28 13:12:34 2019	1553789554	0	6817	6817	4816
Thu Mar 28 13:11:44 2019	1553789504	0	6817	6817	4816
Thu Mar 28 13:11:24 2019	1553789484	0	6817	6817	4816
Thu Mar 28 13:10:26 2019	1553789426	0	6817	6818	4816
Thu Mar 28 13:10:44 2019	1553789444	0	6818	6818	4816
Thu Mar 28 13:12:04 2019	1553789524	1	6817	6818	4815
Thu Mar 28 13:11:22 2019	1553789482	0	6818	6818	4817
Thu Mar 28 13:11:38 2019	1553789498	0	6818	6818	4818
Thu Mar 28 13:11:26 2019	1553789486	0	6818	6818	4818
Thu Mar 28 13:11:18 2019	1553789478	1	6818	6819	4817
