starttime	seconds	ctime	dtime	ttime	wait
Wed Mar 27 12:17:56 2019	1553699876	0	2002	2003	2
Wed Mar 27 12:20:46 2019	1553700046	1	2002	2003	2
Wed Mar 27 12:21:04 2019	1553700064	0	2002	2003	2
Wed Mar 27 12:17:46 2019	1553699866	0	2002	2003	2
Wed Mar 27 12:15:53 2019	1553699753	0	2003	2003	2
Wed Mar 27 12:20:44 2019	1553700044	0	2003	2003	1
Wed Mar 27 12:23:14 2019	1553700194	0	2002	2003	2
Wed Mar 27 12:19:22 2019	1553699962	0	2002	2003	2
Wed Mar 27 12:17:09 2019	1553699829	0	2002	2003	2
Wed Mar 27 12:14:21 2019	1553699661	1	2002	2003	1
Wed Mar 27 12:15:13 2019	1553699713	0	2002	2003	2
Wed Mar 27 12:13:59 2019	1553699639	0	2002	2003	2
Wed Mar 27 12:15:23 2019	1553699723	0	2003	2003	2
Wed Mar 27 12:17:35 2019	1553699855	0	2002	2003	2
Wed Mar 27 12:17:29 2019	1553699849	0	2002	2003	2
Wed Mar 27 12:14:49 2019	1553699689	0	2002	2003	2
Wed Mar 27 12:15:51 2019	1553699751	1	2002	2003	2
Wed Mar 27 12:17:25 2019	1553699845	0	2003	2003	2
Wed Mar 27 12:14:23 2019	1553699663	0	2002	2003	2
Wed Mar 27 12:14:51 2019	1553699691	0	2003	2003	2
Wed Mar 27 12:22:58 2019	1553700178	0	2002	2003	1
Wed Mar 27 12:20:08 2019	1553700008	0	2002	2003	1
Wed Mar 27 12:16:09 2019	1553699769	0	2003	2003	2
Wed Mar 27 12:23:38 2019	1553700218	0	2003	2003	1
Wed Mar 27 12:14:37 2019	1553699677	0	2003	2003	2
Wed Mar 27 12:14:19 2019	1553699659	0	2003	2003	1
Wed Mar 27 12:17:44 2019	1553699864	0	2003	2003	2
Wed Mar 27 12:18:44 2019	1553699924	0	2003	2003	2
Wed Mar 27 12:19:44 2019	1553699984	0	2003	2003	2
Wed Mar 27 12:22:54 2019	1553700174	0	2003	2003	2
Wed Mar 27 12:23:44 2019	1553700224	0	2003	2003	2
Wed Mar 27 12:23:10 2019	1553700190	1	2002	2003	2
Wed Mar 27 12:20:40 2019	1553700040	0	2002	2003	2
Wed Mar 27 12:18:54 2019	1553699934	0	2003	2003	2
Wed Mar 27 12:21:08 2019	1553700068	1	2002	2003	1
Wed Mar 27 12:19:46 2019	1553699986	0	2003	2003	2
Wed Mar 27 12:14:11 2019	1553699651	0	2002	2003	2
Wed Mar 27 12:17:54 2019	1553699874	0	2003	2003	2
Wed Mar 27 12:18:56 2019	1553699936	0	2003	2003	2
Wed Mar 27 12:22:10 2019	1553700130	0	2003	2003	2
Wed Mar 27 12:21:58 2019	1553700118	0	2003	2003	1
Wed Mar 27 12:14:33 2019	1553699673	0	2003	2003	2
Wed Mar 27 12:22:02 2019	1553700122	0	2003	2003	2
Wed Mar 27 12:23:40 2019	1553700220	0	2002	2003	2
Wed Mar 27 12:22:36 2019	1553700156	1	2002	2003	2
Wed Mar 27 12:15:05 2019	1553699705	0	2003	2003	2
Wed Mar 27 12:15:45 2019	1553699745	0	2003	2003	2
Wed Mar 27 12:21:06 2019	1553700066	0	2003	2003	2
Wed Mar 27 12:15:11 2019	1553699711	1	2002	2003	1
Wed Mar 27 12:18:06 2019	1553699886	0	2003	2003	1
Wed Mar 27 12:22:24 2019	1553700144	0	2003	2003	1
Wed Mar 27 12:18:02 2019	1553699882	0	2003	2003	2
Wed Mar 27 12:14:41 2019	1553699681	0	2003	2003	2
Wed Mar 27 12:20:24 2019	1553700024	0	2003	2003	2
Wed Mar 27 12:15:55 2019	1553699755	0	2003	2003	1
Wed Mar 27 12:20:52 2019	1553700052	0	2003	2003	2
Wed Mar 27 12:22:50 2019	1553700170	0	2003	2003	1
Wed Mar 27 12:20:22 2019	1553700022	0	2003	2003	2
Wed Mar 27 12:23:04 2019	1553700184	0	2003	2003	2
Wed Mar 27 12:21:42 2019	1553700102	0	2003	2003	2
Wed Mar 27 12:19:20 2019	1553699960	0	2003	2003	2
Wed Mar 27 12:15:03 2019	1553699703	0	2003	2003	2
Wed Mar 27 12:16:39 2019	1553699799	0	2003	2003	3
Wed Mar 27 12:21:54 2019	1553700114	0	2003	2003	2
Wed Mar 27 12:22:30 2019	1553700150	0	2003	2003	3
Wed Mar 27 12:16:53 2019	1553699813	0	2003	2003	1
Wed Mar 27 12:20:38 2019	1553700038	0	2003	2003	2
Wed Mar 27 12:21:46 2019	1553700106	0	2003	2003	3
Wed Mar 27 12:15:49 2019	1553699749	0	2003	2003	2
Wed Mar 27 12:16:15 2019	1553699775	0	2003	2003	2
Wed Mar 27 12:17:42 2019	1553699862	0	2003	2003	2
Wed Mar 27 12:16:37 2019	1553699797	0	2003	2003	3
Wed Mar 27 12:20:10 2019	1553700010	0	2003	2003	2
Wed Mar 27 12:21:44 2019	1553700104	0	2003	2003	3
Wed Mar 27 12:22:14 2019	1553700134	1	2002	2003	2
Wed Mar 27 12:23:08 2019	1553700188	0	2003	2003	2
Wed Mar 27 12:22:12 2019	1553700132	0	2003	2003	2
Wed Mar 27 12:22:26 2019	1553700146	1	2003	2003	2
Wed Mar 27 12:18:46 2019	1553699926	0	2003	2003	2
Wed Mar 27 12:21:36 2019	1553700096	0	2003	2003	3
Wed Mar 27 12:18:12 2019	1553699892	0	2003	2003	2
Wed Mar 27 12:15:09 2019	1553699709	0	2003	2003	2
Wed Mar 27 12:15:01 2019	1553699701	0	2003	2003	3
Wed Mar 27 12:19:58 2019	1553699998	1	2002	2003	2
Wed Mar 27 12:15:47 2019	1553699747	0	2003	2003	2
Wed Mar 27 12:22:04 2019	1553700124	0	2003	2003	2
Wed Mar 27 12:16:17 2019	1553699777	1	2002	2003	1
Wed Mar 27 12:21:52 2019	1553700112	0	2003	2003	3
Wed Mar 27 12:21:48 2019	1553700108	0	2003	2003	3
Wed Mar 27 12:23:42 2019	1553700222	0	2003	2003	2
Wed Mar 27 12:20:50 2019	1553700050	1	2003	2003	2
Wed Mar 27 12:20:48 2019	1553700048	0	2003	2003	3
Wed Mar 27 12:19:16 2019	1553699956	0	2003	2003	2
Wed Mar 27 12:21:30 2019	1553700090	0	2003	2003	2
Wed Mar 27 12:21:50 2019	1553700110	0	2003	2003	3
Wed Mar 27 12:19:18 2019	1553699958	1	2002	2003	1
Wed Mar 27 12:22:16 2019	1553700136	0	2003	2003	3
Wed Mar 27 12:20:20 2019	1553700020	0	2003	2003	3
Wed Mar 27 12:14:35 2019	1553699675	0	2003	2003	3
Wed Mar 27 12:22:06 2019	1553700126	0	2003	2003	1
Wed Mar 27 12:22:52 2019	1553700172	0	2003	2003	3
Wed Mar 27 12:14:09 2019	1553699649	0	2003	2003	2
Wed Mar 27 12:14:53 2019	1553699693	0	2003	2004	2
Wed Mar 27 12:21:38 2019	1553700098	0	2003	2004	3
Wed Mar 27 12:19:26 2019	1553699966	0	2003	2004	2
Wed Mar 27 12:16:35 2019	1553699795	0	2003	2004	2
Wed Mar 27 12:21:34 2019	1553700094	0	2003	2004	3
Wed Mar 27 12:22:34 2019	1553700154	0	2004	2004	3
Wed Mar 27 12:22:28 2019	1553700148	0	2004	2004	3
Wed Mar 27 12:21:32 2019	1553700092	0	2004	2004	4
Wed Mar 27 12:15:37 2019	1553699737	0	2004	2004	3
Wed Mar 27 12:20:18 2019	1553700018	0	2004	2004	3
Wed Mar 27 12:15:33 2019	1553699733	0	2004	2004	4
Wed Mar 27 12:23:00 2019	1553700180	0	2004	2004	2
Wed Mar 27 12:15:43 2019	1553699743	0	2004	2004	3
Wed Mar 27 12:22:00 2019	1553700120	0	2003	2004	3
Wed Mar 27 12:22:32 2019	1553700152	0	2004	2004	3
Wed Mar 27 12:18:42 2019	1553699922	1	2003	2004	3
Wed Mar 27 12:19:28 2019	1553699968	0	2004	2004	4
Wed Mar 27 12:21:40 2019	1553700100	0	2004	2004	3
Wed Mar 27 12:15:31 2019	1553699731	0	2004	2004	3
Wed Mar 27 12:14:43 2019	1553699683	0	2004	2004	3
Wed Mar 27 12:18:40 2019	1553699920	0	2004	2004	3
Wed Mar 27 12:18:38 2019	1553699918	0	2004	2004	4
Wed Mar 27 12:19:42 2019	1553699982	0	2004	2004	3
Wed Mar 27 12:15:39 2019	1553699739	0	2004	2004	4
Wed Mar 27 12:18:36 2019	1553699916	0	2004	2004	3
Wed Mar 27 12:15:41 2019	1553699741	0	2004	2004	4
Wed Mar 27 12:15:29 2019	1553699729	1	2003	2004	2
Wed Mar 27 12:15:35 2019	1553699735	0	2004	2004	4
Wed Mar 27 12:18:32 2019	1553699912	0	2004	2004	4
Wed Mar 27 12:18:30 2019	1553699910	0	2004	2004	4
Wed Mar 27 12:18:34 2019	1553699914	0	2004	2004	4
Wed Mar 27 12:20:14 2019	1553700014	0	2004	2004	3
Wed Mar 27 12:20:12 2019	1553700012	0	2004	2004	1
Wed Mar 27 12:20:16 2019	1553700016	0	2004	2004	4
Wed Mar 27 12:23:02 2019	1553700182	0	2004	2004	3
Wed Mar 27 12:19:36 2019	1553699976	0	2005	2005	4
Wed Mar 27 12:19:34 2019	1553699974	0	2005	2005	4
Wed Mar 27 12:19:30 2019	1553699970	0	2005	2005	4
Wed Mar 27 12:19:40 2019	1553699980	0	2005	2005	4
Wed Mar 27 12:18:24 2019	1553699904	0	2005	2005	4
Wed Mar 27 12:19:32 2019	1553699972	0	2005	2005	5
Wed Mar 27 12:18:28 2019	1553699908	0	2005	2005	4
Wed Mar 27 12:18:26 2019	1553699906	0	2005	2005	5
Wed Mar 27 12:18:22 2019	1553699902	0	2005	2005	5
Wed Mar 27 12:19:38 2019	1553699978	0	2005	2005	5
Wed Mar 27 12:18:20 2019	1553699900	0	2005	2006	5
Wed Mar 27 12:18:18 2019	1553699898	0	2005	2006	5
Wed Mar 27 12:18:16 2019	1553699896	0	2006	2007	6
Wed Mar 27 12:18:14 2019	1553699894	0	2008	2008	11
Wed Mar 27 12:13:49 2019	1553699629	0	2009	2009	8
Wed Mar 27 12:13:49 2019	1553699629	0	2009	2009	8
Wed Mar 27 12:18:16 2019	1553699896	0	3997	3997	1997
Wed Mar 27 12:18:20 2019	1553699900	0	3997	3997	1997
Wed Mar 27 12:18:18 2019	1553699898	0	3998	3998	1997
Wed Mar 27 12:18:22 2019	1553699902	0	3998	3998	1998
Wed Mar 27 12:18:24 2019	1553699904	0	3998	3998	1997
Wed Mar 27 12:18:30 2019	1553699910	0	3999	3999	1998
Wed Mar 27 12:18:26 2019	1553699906	0	3999	3999	1999
Wed Mar 27 12:18:28 2019	1553699908	0	3999	3999	1998
Wed Mar 27 12:19:34 2019	1553699974	0	3999	3999	1999
Wed Mar 27 12:19:36 2019	1553699976	0	3999	3999	1999
Wed Mar 27 12:19:30 2019	1553699970	0	3999	3999	1999
Wed Mar 27 12:15:37 2019	1553699737	0	3999	3999	1999
Wed Mar 27 12:18:32 2019	1553699912	0	3999	3999	1999
Wed Mar 27 12:19:32 2019	1553699972	0	3999	4000	1999
Wed Mar 27 12:19:42 2019	1553699982	0	3999	4000	1999
Wed Mar 27 12:15:35 2019	1553699735	0	4000	4000	1999
Wed Mar 27 12:19:38 2019	1553699978	0	4000	4000	1998
Wed Mar 27 12:17:25 2019	1553699845	0	4000	4000	1999
Wed Mar 27 12:19:40 2019	1553699980	1	3999	4000	1999
Wed Mar 27 12:21:36 2019	1553700096	0	4000	4000	1999
Wed Mar 27 12:18:34 2019	1553699914	0	4000	4000	1999
Wed Mar 27 12:19:44 2019	1553699984	0	4000	4000	1999
Wed Mar 27 12:21:34 2019	1553700094	0	4000	4000	2000
Wed Mar 27 12:15:33 2019	1553699733	0	4000	4000	2000
Wed Mar 27 12:22:22 2019	1553700142	0	4000	4000	1999
Wed Mar 27 12:18:36 2019	1553699916	0	4000	4000	2000
Wed Mar 27 12:15:39 2019	1553699739	0	4000	4000	1999
Wed Mar 27 12:15:51 2019	1553699751	0	4000	4000	1999
Wed Mar 27 12:17:48 2019	1553699868	0	4000	4000	2000
Wed Mar 27 12:22:32 2019	1553700152	0	4000	4000	1999
Wed Mar 27 12:17:46 2019	1553699866	0	4000	4000	2000
Wed Mar 27 12:14:55 2019	1553699695	0	4000	4000	1999
Wed Mar 27 12:17:50 2019	1553699870	0	4000	4000	2000
Wed Mar 27 12:18:38 2019	1553699918	0	4000	4000	1999
Wed Mar 27 12:16:19 2019	1553699779	0	4000	4000	2000
Wed Mar 27 12:14:27 2019	1553699667	0	4000	4000	2000
Wed Mar 27 12:20:16 2019	1553700016	0	4000	4000	2000
Wed Mar 27 12:18:44 2019	1553699924	0	4000	4000	2000
Wed Mar 27 12:20:24 2019	1553700024	0	4000	4000	2000
Wed Mar 27 12:22:30 2019	1553700150	0	4000	4001	2000
Wed Mar 27 12:15:31 2019	1553699731	0	4000	4001	2000
Wed Mar 27 12:16:39 2019	1553699799	0	4000	4001	2000
Wed Mar 27 12:16:45 2019	1553699805	0	4000	4001	2000
Wed Mar 27 12:15:43 2019	1553699743	0	4000	4001	2000
Wed Mar 27 12:16:41 2019	1553699801	0	4000	4001	2000
Wed Mar 27 12:22:28 2019	1553700148	0	4001	4001	2000
Wed Mar 27 12:16:17 2019	1553699777	1	4000	4001	2000
Wed Mar 27 12:21:44 2019	1553700104	0	4001	4001	2000
Wed Mar 27 12:22:34 2019	1553700154	0	4001	4001	2000
Wed Mar 27 12:19:46 2019	1553699986	0	4001	4001	2000
Wed Mar 27 12:14:03 2019	1553699643	0	4001	4001	2000
Wed Mar 27 12:16:47 2019	1553699807	0	4001	4001	2000
Wed Mar 27 12:14:01 2019	1553699641	0	4001	4001	2000
Wed Mar 27 12:22:26 2019	1553700146	0	4000	4001	2000
Wed Mar 27 12:18:42 2019	1553699922	0	4001	4001	2000
Wed Mar 27 12:16:11 2019	1553699771	0	4001	4001	2000
Wed Mar 27 12:23:12 2019	1553700192	0	4001	4001	2000
Wed Mar 27 12:17:52 2019	1553699872	0	4001	4001	2000
Wed Mar 27 12:20:00 2019	1553700000	0	4001	4001	2000
Wed Mar 27 12:15:05 2019	1553699705	0	4001	4001	2000
Wed Mar 27 12:16:43 2019	1553699803	0	4001	4001	2000
Wed Mar 27 12:14:13 2019	1553699653	0	4001	4001	2001
Wed Mar 27 12:17:23 2019	1553699843	0	4001	4001	2000
Wed Mar 27 12:23:14 2019	1553700194	0	4001	4001	2000
Wed Mar 27 12:14:39 2019	1553699679	0	4001	4001	2000
Wed Mar 27 12:21:46 2019	1553700106	0	4001	4001	2000
Wed Mar 27 12:15:07 2019	1553699707	0	4001	4001	2000
Wed Mar 27 12:16:21 2019	1553699781	0	4001	4001	2000
Wed Mar 27 12:15:41 2019	1553699741	0	4001	4001	2000
Wed Mar 27 12:21:42 2019	1553700102	0	4001	4001	2000
Wed Mar 27 12:14:05 2019	1553699645	0	4001	4001	2000
Wed Mar 27 12:20:26 2019	1553700026	0	4001	4001	2000
Wed Mar 27 12:20:18 2019	1553700018	0	4001	4001	2000
Wed Mar 27 12:14:11 2019	1553699651	0	4001	4001	2000
Wed Mar 27 12:13:55 2019	1553699635	0	4001	4001	2000
Wed Mar 27 12:22:54 2019	1553700174	0	4001	4001	2000
Wed Mar 27 12:18:50 2019	1553699930	0	4001	4001	2000
Wed Mar 27 12:19:28 2019	1553699968	0	4001	4001	2000
Wed Mar 27 12:22:24 2019	1553700144	0	4001	4001	2001
Wed Mar 27 12:15:45 2019	1553699745	0	4001	4001	2000
Wed Mar 27 12:22:20 2019	1553700140	0	4001	4001	2001
Wed Mar 27 12:18:58 2019	1553699938	0	4001	4001	2000
Wed Mar 27 12:21:38 2019	1553700098	0	4001	4001	2000
Wed Mar 27 12:15:57 2019	1553699757	0	4001	4001	2000
Wed Mar 27 12:21:40 2019	1553700100	1	4000	4001	2000
Wed Mar 27 12:22:36 2019	1553700156	0	4001	4001	2000
Wed Mar 27 12:19:00 2019	1553699940	0	4001	4001	2001
Wed Mar 27 12:21:48 2019	1553700108	0	4001	4001	2000
Wed Mar 27 12:23:16 2019	1553700196	0	4001	4001	2000
Wed Mar 27 12:16:49 2019	1553699809	0	4001	4001	2001
Wed Mar 27 12:21:32 2019	1553700092	0	4001	4001	2001
Wed Mar 27 12:20:20 2019	1553700020	0	4001	4001	2000
Wed Mar 27 12:16:37 2019	1553699797	0	4001	4001	2001
Wed Mar 27 12:14:37 2019	1553699677	0	4001	4001	2001
Wed Mar 27 12:22:18 2019	1553700138	0	4001	4001	2000
Wed Mar 27 12:20:02 2019	1553700002	0	4001	4001	2001
Wed Mar 27 12:22:52 2019	1553700172	0	4001	4001	2000
Wed Mar 27 12:23:22 2019	1553700202	0	4001	4001	2001
Wed Mar 27 12:21:56 2019	1553700116	0	4001	4001	2001
Wed Mar 27 12:17:38 2019	1553699858	0	4001	4001	2001
Wed Mar 27 12:14:57 2019	1553699697	0	4001	4001	2001
Wed Mar 27 12:23:20 2019	1553700200	0	4001	4001	2001
Wed Mar 27 12:15:03 2019	1553699703	0	4001	4001	2001
Wed Mar 27 12:20:28 2019	1553700028	0	4001	4001	2001
Wed Mar 27 12:17:58 2019	1553699878	0	4001	4001	2001
Wed Mar 27 12:23:10 2019	1553700190	0	4001	4001	2001
Wed Mar 27 12:23:18 2019	1553700198	0	4001	4001	2001
Wed Mar 27 12:19:48 2019	1553699988	0	4001	4001	2001
Wed Mar 27 12:17:27 2019	1553699847	0	4001	4001	2001
Wed Mar 27 12:13:53 2019	1553699633	0	4001	4001	2001
Wed Mar 27 12:22:56 2019	1553700176	0	4001	4001	2001
Wed Mar 27 12:18:48 2019	1553699928	0	4001	4001	2001
Wed Mar 27 12:20:42 2019	1553700042	0	4001	4001	2001
Wed Mar 27 12:14:25 2019	1553699665	0	4001	4001	2001
Wed Mar 27 12:18:40 2019	1553699920	0	4001	4001	2001
Wed Mar 27 12:22:38 2019	1553700158	0	4001	4001	2001
Wed Mar 27 12:22:48 2019	1553700168	0	4001	4001	2001
Wed Mar 27 12:19:12 2019	1553699952	0	4001	4001	2001
