starttime	seconds	ctime	dtime	ttime	wait
Thu Mar 28 12:42:13 2019	1553787733	1	2001	2002	1
Thu Mar 28 12:41:55 2019	1553787715	0	2002	2002	0
Thu Mar 28 12:42:15 2019	1553787735	0	2002	2002	1
Thu Mar 28 12:42:15 2019	1553787735	0	2002	2002	1
Thu Mar 28 12:42:03 2019	1553787723	0	2002	2002	2
Thu Mar 28 12:42:53 2019	1553787773	0	2002	2002	1
Thu Mar 28 12:42:23 2019	1553787743	0	2002	2002	1
Thu Mar 28 12:42:09 2019	1553787729	0	2002	2002	1
Thu Mar 28 12:42:25 2019	1553787745	0	2002	2002	2
Thu Mar 28 12:41:18 2019	1553787678	0	2002	2002	2
Thu Mar 28 12:41:26 2019	1553787686	0	2002	2002	2
Thu Mar 28 12:41:47 2019	1553787707	1	2002	2002	2
Thu Mar 28 12:42:03 2019	1553787723	0	2002	2002	1
Thu Mar 28 12:42:37 2019	1553787757	0	2002	2002	2
Thu Mar 28 12:42:13 2019	1553787733	0	2002	2002	2
Thu Mar 28 12:41:59 2019	1553787719	0	2002	2002	1
Thu Mar 28 12:42:35 2019	1553787755	0	2002	2002	1
Thu Mar 28 12:42:19 2019	1553787739	0	2002	2002	1
Thu Mar 28 12:41:57 2019	1553787717	0	2002	2002	1
Thu Mar 28 12:42:21 2019	1553787741	1	2002	2002	1
Thu Mar 28 12:42:29 2019	1553787749	0	2002	2002	1
Thu Mar 28 12:41:53 2019	1553787713	0	2002	2002	2
Thu Mar 28 12:42:49 2019	1553787769	0	2002	2002	0
Thu Mar 28 12:42:51 2019	1553787771	0	2002	2002	2
Thu Mar 28 12:41:18 2019	1553787678	0	2002	2002	2
Thu Mar 28 12:42:53 2019	1553787773	0	2002	2002	1
Thu Mar 28 12:41:20 2019	1553787680	0	2002	2002	2
Thu Mar 28 12:42:31 2019	1553787751	0	2002	2002	2
Thu Mar 28 12:41:57 2019	1553787717	0	2002	2002	1
Thu Mar 28 12:42:01 2019	1553787721	0	2002	2002	1
Thu Mar 28 12:41:26 2019	1553787686	0	2002	2002	2
Thu Mar 28 12:42:53 2019	1553787773	0	2002	2002	1
Thu Mar 28 12:42:45 2019	1553787765	0	2002	2002	2
Thu Mar 28 12:41:53 2019	1553787713	0	2002	2002	2
Thu Mar 28 12:41:27 2019	1553787687	1	2002	2002	1
Thu Mar 28 12:42:17 2019	1553787737	0	2002	2002	1
Thu Mar 28 12:42:51 2019	1553787771	0	2002	2002	2
Thu Mar 28 12:41:18 2019	1553787678	0	2002	2002	1
Thu Mar 28 12:41:35 2019	1553787695	0	2002	2002	5
Thu Mar 28 12:42:07 2019	1553787727	0	2002	2002	1
Thu Mar 28 12:42:07 2019	1553787727	0	2002	2002	2
Thu Mar 28 12:41:06 2019	1553787666	0	2002	2002	2
Thu Mar 28 12:42:35 2019	1553787755	0	2002	2002	2
Thu Mar 28 12:42:33 2019	1553787753	1	2002	2002	0
Thu Mar 28 12:42:31 2019	1553787751	0	2002	2002	2
Thu Mar 28 12:42:09 2019	1553787729	1	2001	2002	0
Thu Mar 28 12:41:47 2019	1553787707	0	2002	2002	1
Thu Mar 28 12:42:39 2019	1553787759	0	2002	2002	1
Thu Mar 28 12:42:53 2019	1553787773	0	2002	2002	2
Thu Mar 28 12:41:37 2019	1553787697	0	2002	2002	2
Thu Mar 28 12:41:26 2019	1553787686	0	2002	2002	2
Thu Mar 28 12:41:41 2019	1553787701	0	2002	2002	2
Thu Mar 28 12:42:49 2019	1553787769	0	2002	2002	2
Thu Mar 28 12:42:43 2019	1553787763	0	2002	2002	2
Thu Mar 28 12:42:15 2019	1553787735	0	2002	2002	1
Thu Mar 28 12:42:37 2019	1553787757	0	2002	2002	1
Thu Mar 28 12:42:09 2019	1553787729	0	2002	2002	2
Thu Mar 28 12:42:27 2019	1553787747	0	2002	2002	1
Thu Mar 28 12:42:23 2019	1553787743	0	2002	2002	2
Thu Mar 28 12:42:35 2019	1553787755	0	2002	2002	2
Thu Mar 28 12:42:21 2019	1553787741	0	2002	2002	3
Thu Mar 28 12:42:43 2019	1553787763	0	2002	2002	2
Thu Mar 28 12:41:24 2019	1553787684	1	2001	2002	5
Thu Mar 28 12:42:25 2019	1553787745	1	2002	2002	2
Thu Mar 28 12:42:07 2019	1553787727	0	2002	2002	1
Thu Mar 28 12:41:51 2019	1553787711	0	2002	2002	2
Thu Mar 28 12:42:05 2019	1553787725	0	2002	2002	2
Thu Mar 28 12:42:33 2019	1553787753	0	2002	2002	2
Thu Mar 28 12:42:51 2019	1553787771	0	2002	2002	2
Thu Mar 28 12:41:41 2019	1553787701	0	2002	2003	1
Thu Mar 28 12:41:33 2019	1553787693	0	2002	2003	2
Thu Mar 28 12:41:59 2019	1553787719	0	2002	2003	3
Thu Mar 28 12:41:43 2019	1553787703	0	2002	2003	2
Thu Mar 28 12:42:37 2019	1553787757	0	2002	2003	1
Thu Mar 28 12:42:29 2019	1553787749	0	2002	2003	2
Thu Mar 28 12:41:30 2019	1553787690	0	2002	2003	1
Thu Mar 28 12:42:27 2019	1553787747	0	2002	2003	2
Thu Mar 28 12:41:31 2019	1553787691	0	2002	2003	3
Thu Mar 28 12:42:17 2019	1553787737	0	2002	2003	2
Thu Mar 28 12:41:30 2019	1553787690	0	2002	2003	2
Thu Mar 28 12:41:47 2019	1553787707	0	2002	2003	1
Thu Mar 28 12:41:51 2019	1553787711	0	2002	2003	2
Thu Mar 28 12:42:43 2019	1553787763	0	2003	2003	2
Thu Mar 28 12:41:59 2019	1553787719	0	2002	2003	1
Thu Mar 28 12:42:07 2019	1553787727	0	2002	2003	1
Thu Mar 28 12:41:04 2019	1553787664	0	2002	2003	1
Thu Mar 28 12:41:04 2019	1553787664	0	2002	2003	1
Thu Mar 28 12:41:29 2019	1553787689	0	2003	2003	2
Thu Mar 28 12:42:23 2019	1553787743	0	2003	2003	3
Thu Mar 28 12:41:35 2019	1553787695	1	2002	2003	2
Thu Mar 28 12:42:23 2019	1553787743	0	2002	2003	0
Thu Mar 28 12:42:43 2019	1553787763	0	2002	2003	1
Thu Mar 28 12:42:27 2019	1553787747	0	2002	2003	2
Thu Mar 28 12:42:27 2019	1553787747	0	2003	2003	1
Thu Mar 28 12:41:45 2019	1553787705	0	2002	2003	2
Thu Mar 28 12:41:43 2019	1553787703	0	2002	2003	2
Thu Mar 28 12:42:51 2019	1553787771	0	2003	2003	3
Thu Mar 28 12:41:41 2019	1553787701	0	2003	2003	1
Thu Mar 28 12:41:47 2019	1553787707	0	2003	2003	1
Thu Mar 28 12:42:05 2019	1553787725	0	2003	2003	1
Thu Mar 28 12:41:49 2019	1553787709	0	2003	2003	1
Thu Mar 28 12:42:07 2019	1553787727	0	2003	2003	1
Thu Mar 28 12:41:35 2019	1553787695	0	2003	2003	3
Thu Mar 28 12:42:29 2019	1553787749	0	2003	2003	2
Thu Mar 28 12:41:18 2019	1553787678	1	2002	2003	1
Thu Mar 28 12:42:45 2019	1553787765	0	2003	2003	2
Thu Mar 28 12:41:41 2019	1553787701	0	2003	2003	2
Thu Mar 28 12:42:25 2019	1553787745	0	2003	2003	2
Thu Mar 28 12:42:29 2019	1553787749	0	2003	2003	2
Thu Mar 28 12:42:31 2019	1553787751	0	2003	2003	2
Thu Mar 28 12:42:25 2019	1553787745	0	2003	2003	1
Thu Mar 28 12:41:31 2019	1553787691	0	2003	2003	2
Thu Mar 28 12:41:51 2019	1553787711	0	2003	2003	2
Thu Mar 28 12:42:03 2019	1553787723	1	2002	2003	1
Thu Mar 28 12:42:05 2019	1553787725	0	2002	2003	2
Thu Mar 28 12:42:37 2019	1553787757	0	2003	2003	1
Thu Mar 28 12:42:17 2019	1553787737	0	2003	2003	2
Thu Mar 28 12:42:33 2019	1553787753	0	2003	2003	1
Thu Mar 28 12:41:41 2019	1553787701	0	2003	2003	1
Thu Mar 28 12:42:29 2019	1553787749	0	2003	2003	2
Thu Mar 28 12:42:41 2019	1553787761	0	2003	2003	2
Thu Mar 28 12:41:33 2019	1553787693	0	2003	2003	3
Thu Mar 28 12:42:33 2019	1553787753	0	2003	2003	2
Thu Mar 28 12:41:43 2019	1553787703	0	2003	2003	2
Thu Mar 28 12:41:16 2019	1553787676	0	2003	2003	1
Thu Mar 28 12:42:13 2019	1553787733	1	2002	2003	2
Thu Mar 28 12:41:29 2019	1553787689	0	2003	2003	2
Thu Mar 28 12:41:55 2019	1553787715	0	2003	2003	2
Thu Mar 28 12:42:29 2019	1553787749	0	2003	2003	2
Thu Mar 28 12:42:47 2019	1553787767	0	2002	2003	2
Thu Mar 28 12:42:21 2019	1553787741	0	2003	2003	1
Thu Mar 28 12:41:39 2019	1553787699	0	2003	2003	4
Thu Mar 28 12:41:39 2019	1553787699	0	2003	2003	1
Thu Mar 28 12:42:01 2019	1553787721	0	2003	2003	1
Thu Mar 28 12:41:53 2019	1553787713	0	2003	2003	2
Thu Mar 28 12:41:18 2019	1553787678	0	2002	2003	2
Thu Mar 28 12:42:11 2019	1553787731	0	2003	2003	2
Thu Mar 28 12:41:31 2019	1553787691	0	2003	2003	4
Thu Mar 28 12:42:31 2019	1553787751	0	2003	2003	2
Thu Mar 28 12:42:25 2019	1553787745	0	2003	2003	3
Thu Mar 28 12:41:57 2019	1553787717	0	2002	2003	2
Thu Mar 28 12:42:03 2019	1553787723	1	2002	2003	1
Thu Mar 28 12:42:03 2019	1553787723	0	2002	2003	2
Thu Mar 28 12:41:47 2019	1553787707	0	2003	2003	2
Thu Mar 28 12:41:04 2019	1553787664	0	2003	2003	1
Thu Mar 28 12:42:31 2019	1553787751	0	2003	2003	2
Thu Mar 28 12:42:25 2019	1553787745	0	2003	2003	2
Thu Mar 28 12:42:43 2019	1553787763	0	2003	2003	2
Thu Mar 28 12:42:21 2019	1553787741	0	2003	2003	1
Thu Mar 28 12:42:21 2019	1553787741	0	2003	2003	3
Thu Mar 28 12:42:47 2019	1553787767	0	2003	2003	3
Thu Mar 28 12:41:49 2019	1553787709	0	2003	2003	2
Thu Mar 28 12:41:43 2019	1553787703	0	2003	2003	2
Thu Mar 28 12:41:45 2019	1553787705	0	2003	2003	3
Thu Mar 28 12:42:05 2019	1553787725	1	2002	2003	2
Thu Mar 28 12:41:35 2019	1553787695	0	2003	2003	2
Thu Mar 28 12:41:49 2019	1553787709	0	2003	2003	2
Thu Mar 28 12:41:57 2019	1553787717	0	2003	2003	2
Thu Mar 28 12:42:11 2019	1553787731	0	2003	2003	2
Thu Mar 28 12:41:57 2019	1553787717	0	2003	2003	2
Thu Mar 28 12:41:35 2019	1553787695	0	2003	2003	2
Thu Mar 28 12:42:19 2019	1553787739	0	2003	2003	4
Thu Mar 28 12:42:29 2019	1553787749	0	2003	2003	2
Thu Mar 28 12:42:41 2019	1553787761	0	2003	2003	2
Thu Mar 28 12:41:37 2019	1553787697	0	2003	2003	2
Thu Mar 28 12:41:43 2019	1553787703	0	2003	2003	2
Thu Mar 28 12:42:11 2019	1553787731	0	2003	2003	1
Thu Mar 28 12:42:47 2019	1553787767	0	2003	2003	1
Thu Mar 28 12:41:53 2019	1553787713	0	2003	2003	2
Thu Mar 28 12:42:49 2019	1553787769	0	2003	2003	3
Thu Mar 28 12:41:16 2019	1553787676	0	2003	2003	2
Thu Mar 28 12:41:06 2019	1553787666	0	2003	2003	2
Thu Mar 28 12:42:07 2019	1553787727	0	2003	2003	2
Thu Mar 28 12:41:45 2019	1553787705	0	2003	2003	2
Thu Mar 28 12:42:41 2019	1553787761	0	2003	2003	2
Thu Mar 28 12:41:51 2019	1553787711	0	2003	2003	2
Thu Mar 28 12:42:31 2019	1553787751	0	2003	2003	1
Thu Mar 28 12:41:04 2019	1553787664	0	2003	2003	5
Thu Mar 28 12:42:43 2019	1553787763	0	2003	2003	2
Thu Mar 28 12:42:35 2019	1553787755	0	2003	2003	2
Thu Mar 28 12:42:03 2019	1553787723	0	2003	2003	2
Thu Mar 28 12:42:09 2019	1553787729	0	2003	2003	2
Thu Mar 28 12:42:41 2019	1553787761	0	2003	2003	2
Thu Mar 28 12:42:31 2019	1553787751	0	2003	2003	1
Thu Mar 28 12:41:55 2019	1553787715	0	2003	2003	2
Thu Mar 28 12:42:43 2019	1553787763	0	2003	2003	1
Thu Mar 28 12:41:06 2019	1553787666	0	2003	2003	2
Thu Mar 28 12:41:53 2019	1553787713	0	2003	2003	2
Thu Mar 28 12:42:01 2019	1553787721	0	2003	2003	2
Thu Mar 28 12:41:39 2019	1553787699	1	2002	2003	4
Thu Mar 28 12:42:53 2019	1553787773	0	2003	2003	1
Thu Mar 28 12:41:51 2019	1553787711	1	2003	2003	1
Thu Mar 28 12:41:49 2019	1553787709	0	2003	2003	2
Thu Mar 28 12:42:35 2019	1553787755	0	2003	2003	2
Thu Mar 28 12:42:49 2019	1553787769	0	2003	2003	1
Thu Mar 28 12:42:19 2019	1553787739	1	2002	2003	0
Thu Mar 28 12:41:35 2019	1553787695	0	2003	2003	2
Thu Mar 28 12:41:51 2019	1553787711	0	2003	2003	2
Thu Mar 28 12:42:01 2019	1553787721	0	2003	2003	1
Thu Mar 28 12:41:24 2019	1553787684	0	2003	2003	5
Thu Mar 28 12:41:57 2019	1553787717	2	2002	2003	2
Thu Mar 28 12:41:41 2019	1553787701	0	2003	2003	1
Thu Mar 28 12:41:59 2019	1553787719	0	2003	2003	1
Thu Mar 28 12:42:47 2019	1553787767	0	2003	2003	2
Thu Mar 28 12:42:39 2019	1553787759	0	2003	2003	1
Thu Mar 28 12:41:31 2019	1553787691	0	2003	2003	2
Thu Mar 28 12:41:39 2019	1553787699	0	2003	2003	4
Thu Mar 28 12:42:21 2019	1553787741	0	2003	2003	2
Thu Mar 28 12:42:37 2019	1553787757	0	2003	2003	1
Thu Mar 28 12:42:45 2019	1553787765	0	2003	2003	2
Thu Mar 28 12:42:39 2019	1553787759	0	2003	2003	2
Thu Mar 28 12:40:58 2019	1553787658	0	2003	2003	3
Thu Mar 28 12:42:49 2019	1553787769	0	2003	2003	3
Thu Mar 28 12:41:57 2019	1553787717	0	2003	2003	2
Thu Mar 28 12:41:47 2019	1553787707	0	2003	2003	2
Thu Mar 28 12:42:47 2019	1553787767	0	2003	2003	2
Thu Mar 28 12:42:33 2019	1553787753	0	2003	2003	0
Thu Mar 28 12:42:07 2019	1553787727	0	2003	2003	1
Thu Mar 28 12:41:16 2019	1553787676	0	2003	2003	3
Thu Mar 28 12:41:41 2019	1553787701	0	2003	2003	1
Thu Mar 28 12:41:53 2019	1553787713	0	2003	2003	2
Thu Mar 28 12:41:20 2019	1553787680	0	2003	2003	2
Thu Mar 28 12:41:27 2019	1553787687	1	2003	2003	1
Thu Mar 28 12:40:58 2019	1553787658	0	2003	2003	2
Thu Mar 28 12:42:31 2019	1553787751	0	2003	2003	2
Thu Mar 28 12:41:47 2019	1553787707	0	2003	2003	2
Thu Mar 28 12:41:37 2019	1553787697	0	2003	2003	2
Thu Mar 28 12:41:20 2019	1553787680	0	2003	2003	2
Thu Mar 28 12:42:35 2019	1553787755	0	2003	2003	3
Thu Mar 28 12:41:53 2019	1553787713	0	2003	2003	2
Thu Mar 28 12:41:20 2019	1553787680	1	2003	2003	3
Thu Mar 28 12:42:41 2019	1553787761	0	2003	2003	2
Thu Mar 28 12:41:37 2019	1553787697	0	2003	2003	2
Thu Mar 28 12:42:55 2019	1553787775	0	2003	2003	3
Thu Mar 28 12:41:04 2019	1553787664	0	2003	2003	9
Thu Mar 28 12:42:27 2019	1553787747	0	2003	2003	2
Thu Mar 28 12:41:51 2019	1553787711	0	2003	2003	2
Thu Mar 28 12:42:13 2019	1553787733	0	2003	2003	3
Thu Mar 28 12:42:03 2019	1553787723	0	2003	2003	2
Thu Mar 28 12:42:11 2019	1553787731	1	2003	2003	0
Thu Mar 28 12:41:37 2019	1553787697	0	2003	2003	1
Thu Mar 28 12:41:24 2019	1553787684	0	2003	2003	4
Thu Mar 28 12:41:24 2019	1553787684	0	2003	2003	2
Thu Mar 28 12:42:43 2019	1553787763	1	2003	2003	2
Thu Mar 28 12:42:23 2019	1553787743	0	2003	2003	0
Thu Mar 28 12:41:53 2019	1553787713	0	2003	2003	1
Thu Mar 28 12:42:09 2019	1553787729	0	2003	2003	3
Thu Mar 28 12:41:33 2019	1553787693	0	2003	2004	4
Thu Mar 28 12:42:17 2019	1553787737	0	2003	2004	3
Thu Mar 28 12:42:33 2019	1553787753	1	2003	2004	1
Thu Mar 28 12:42:11 2019	1553787731	1	2003	2004	2
Thu Mar 28 12:41:57 2019	1553787717	0	2003	2004	2
Thu Mar 28 12:40:58 2019	1553787658	0	2003	2004	3
Thu Mar 28 12:41:16 2019	1553787676	1	2003	2004	2
Thu Mar 28 12:42:21 2019	1553787741	1	2003	2004	1
Thu Mar 28 12:41:32 2019	1553787692	0	2003	2004	2
Thu Mar 28 12:42:07 2019	1553787727	0	2004	2004	1
Thu Mar 28 12:41:16 2019	1553787676	1	2003	2004	2
Thu Mar 28 12:42:35 2019	1553787755	0	2003	2004	3
Thu Mar 28 12:41:29 2019	1553787689	0	2003	2004	1
Thu Mar 28 12:41:49 2019	1553787709	0	2003	2004	3
Thu Mar 28 12:41:51 2019	1553787711	0	2003	2004	2
Thu Mar 28 12:41:20 2019	1553787680	0	2003	2004	3
Thu Mar 28 12:41:20 2019	1553787680	0	2004	2004	2
Thu Mar 28 12:41:57 2019	1553787717	0	2004	2004	1
Thu Mar 28 12:41:37 2019	1553787697	1	2003	2004	3
Thu Mar 28 12:42:25 2019	1553787745	0	2004	2004	2
Thu Mar 28 12:42:41 2019	1553787761	0	2003	2004	2
Thu Mar 28 12:42:29 2019	1553787749	1	2003	2004	0
Thu Mar 28 12:42:19 2019	1553787739	0	2004	2004	2
Thu Mar 28 12:42:19 2019	1553787739	0	2004	2004	3
Thu Mar 28 12:42:09 2019	1553787729	2	2002	2004	2
Thu Mar 28 12:41:47 2019	1553787707	0	2003	2004	2
Thu Mar 28 12:41:29 2019	1553787689	0	2004	2004	1
Thu Mar 28 12:41:51 2019	1553787711	0	2004	2004	3
Thu Mar 28 12:41:22 2019	1553787682	0	2004	2004	3
Thu Mar 28 12:41:16 2019	1553787676	0	2004	2004	1
Thu Mar 28 12:40:58 2019	1553787658	0	2004	2004	3
Thu Mar 28 12:41:12 2019	1553787672	0	2004	2004	3
Thu Mar 28 12:41:12 2019	1553787672	1	2003	2004	2
Thu Mar 28 12:41:35 2019	1553787695	1	2003	2004	3
Thu Mar 28 12:42:29 2019	1553787749	0	2004	2004	3
Thu Mar 28 12:41:51 2019	1553787711	0	2004	2004	3
Thu Mar 28 12:41:16 2019	1553787676	0	2004	2004	2
Thu Mar 28 12:41:43 2019	1553787703	0	2004	2004	4
Thu Mar 28 12:42:33 2019	1553787753	1	2003	2004	1
Thu Mar 28 12:41:16 2019	1553787676	0	2003	2004	2
Thu Mar 28 12:41:47 2019	1553787707	0	2004	2004	3
Thu Mar 28 12:41:35 2019	1553787695	0	2004	2004	3
Thu Mar 28 12:42:45 2019	1553787765	1	2003	2004	2
Thu Mar 28 12:41:16 2019	1553787676	0	2004	2004	3
Thu Mar 28 12:42:25 2019	1553787745	0	2004	2004	3
Thu Mar 28 12:41:55 2019	1553787715	0	2004	2004	3
Thu Mar 28 12:42:43 2019	1553787763	0	2004	2004	3
Thu Mar 28 12:41:16 2019	1553787676	1	2003	2004	2
Thu Mar 28 12:42:17 2019	1553787737	0	2003	2004	2
Thu Mar 28 12:41:18 2019	1553787678	0	2004	2004	3
Thu Mar 28 12:41:49 2019	1553787709	0	2004	2004	3
Thu Mar 28 12:42:41 2019	1553787761	0	2004	2004	3
Thu Mar 28 12:42:11 2019	1553787731	0	2004	2004	2
Thu Mar 28 12:40:56 2019	1553787656	0	2004	2004	2
Thu Mar 28 12:41:22 2019	1553787682	0	2004	2004	2
Thu Mar 28 12:41:02 2019	1553787662	0	2004	2004	4
Thu Mar 28 12:42:19 2019	1553787739	2	2002	2004	1
Thu Mar 28 12:41:49 2019	1553787709	0	2004	2004	3
Thu Mar 28 12:40:58 2019	1553787658	1	2003	2004	1
Thu Mar 28 12:42:27 2019	1553787747	0	2004	2004	1
Thu Mar 28 12:41:37 2019	1553787697	0	2004	2004	1
Thu Mar 28 12:41:25 2019	1553787685	1	2003	2004	1
Thu Mar 28 12:42:23 2019	1553787743	0	2004	2004	3
Thu Mar 28 12:40:58 2019	1553787658	1	2003	2004	1
Thu Mar 28 12:41:45 2019	1553787705	0	2004	2004	3
Thu Mar 28 12:42:23 2019	1553787743	0	2004	2004	2
