starttime	seconds	ctime	dtime	ttime	wait
Thu Mar 28 10:34:56 2019	1553780096	0	6002	6002	3999
Thu Mar 28 10:33:58 2019	1553780038	0	6002	6002	4001
Thu Mar 28 10:33:02 2019	1553779982	0	6002	6002	4002
Thu Mar 28 10:33:16 2019	1553779996	0	6002	6002	4001
Thu Mar 28 10:36:34 2019	1553780194	0	6002	6002	4002
Thu Mar 28 10:36:00 2019	1553780160	0	6002	6002	4001
Thu Mar 28 10:37:14 2019	1553780234	0	6002	6002	4001
Thu Mar 28 10:35:24 2019	1553780124	0	6002	6002	4001
Thu Mar 28 10:37:04 2019	1553780224	0	6002	6002	4001
Thu Mar 28 10:36:50 2019	1553780210	1	6001	6002	4001
Thu Mar 28 10:34:34 2019	1553780074	0	6002	6002	4002
Thu Mar 28 10:33:14 2019	1553779994	1	6002	6002	4004
Thu Mar 28 10:35:48 2019	1553780148	0	6002	6002	4002
Thu Mar 28 10:34:30 2019	1553780070	0	6002	6002	4001
Thu Mar 28 10:34:00 2019	1553780040	0	6002	6002	4002
Thu Mar 28 10:37:44 2019	1553780264	0	6002	6002	4002
Thu Mar 28 10:34:58 2019	1553780098	0	6002	6003	4001
Thu Mar 28 10:37:34 2019	1553780254	0	6002	6003	4001
Thu Mar 28 10:33:56 2019	1553780036	0	6002	6003	4002
Thu Mar 28 10:33:40 2019	1553780020	0	6002	6003	4003
Thu Mar 28 10:34:18 2019	1553780058	0	6003	6003	4003
Thu Mar 28 10:33:32 2019	1553780012	0	6003	6003	4001
Thu Mar 28 10:34:04 2019	1553780044	0	6002	6003	4002
Thu Mar 28 10:35:50 2019	1553780150	0	6003	6003	4002
Thu Mar 28 10:33:42 2019	1553780022	0	6002	6003	4001
Thu Mar 28 10:33:14 2019	1553779994	0	6003	6003	4004
Thu Mar 28 10:37:42 2019	1553780262	0	6002	6003	4002
Thu Mar 28 10:33:24 2019	1553780004	0	6003	6003	4004
Thu Mar 28 10:35:30 2019	1553780130	1	6002	6003	4001
Thu Mar 28 10:34:08 2019	1553780048	0	6003	6003	4003
Thu Mar 28 10:35:56 2019	1553780156	0	6003	6003	4002
Thu Mar 28 10:37:48 2019	1553780268	0	6003	6003	4002
Thu Mar 28 10:34:38 2019	1553780078	1	6002	6003	4002
Thu Mar 28 10:36:16 2019	1553780176	1	6002	6003	4000
Thu Mar 28 10:35:58 2019	1553780158	0	6003	6003	4003
Thu Mar 28 10:33:04 2019	1553779984	0	6003	6003	4002
Thu Mar 28 10:35:08 2019	1553780108	0	6003	6003	4002
Thu Mar 28 10:33:58 2019	1553780038	0	6003	6003	4005
Thu Mar 28 10:33:08 2019	1553779988	0	6003	6003	4002
Thu Mar 28 10:36:28 2019	1553780188	0	6003	6003	4002
Thu Mar 28 10:37:46 2019	1553780266	0	6003	6003	4001
Thu Mar 28 10:35:50 2019	1553780150	0	6003	6003	4002
Thu Mar 28 10:34:54 2019	1553780094	0	6003	6003	4003
Thu Mar 28 10:37:04 2019	1553780224	0	6003	6003	4002
Thu Mar 28 10:36:30 2019	1553780190	0	6003	6003	4003
Thu Mar 28 10:36:14 2019	1553780174	0	6003	6003	4003
Thu Mar 28 10:37:02 2019	1553780222	0	6003	6003	4002
Thu Mar 28 10:36:48 2019	1553780208	1	6002	6003	4000
Thu Mar 28 10:36:02 2019	1553780162	0	6003	6003	4000
Thu Mar 28 10:35:38 2019	1553780138	0	6003	6003	4002
Thu Mar 28 10:36:58 2019	1553780218	0	6003	6003	4002
Thu Mar 28 10:37:30 2019	1553780250	1	6003	6003	4003
Thu Mar 28 10:35:52 2019	1553780152	0	6003	6003	4002
Thu Mar 28 10:36:12 2019	1553780172	0	6003	6003	4003
Thu Mar 28 10:35:44 2019	1553780144	0	6003	6003	4003
Thu Mar 28 10:33:26 2019	1553780006	0	6003	6003	4003
Thu Mar 28 10:34:06 2019	1553780046	1	6002	6003	4002
Thu Mar 28 10:35:06 2019	1553780106	0	6003	6003	4002
Thu Mar 28 10:36:00 2019	1553780160	0	6003	6003	4002
Thu Mar 28 10:33:22 2019	1553780002	0	6003	6003	3999
Thu Mar 28 10:35:38 2019	1553780138	0	6003	6003	4002
Thu Mar 28 10:34:00 2019	1553780040	1	6003	6003	4000
Thu Mar 28 10:37:10 2019	1553780230	1	6003	6003	4002
Thu Mar 28 10:34:36 2019	1553780076	0	6003	6003	4002
Thu Mar 28 10:33:34 2019	1553780014	0	6003	6003	4002
Thu Mar 28 10:37:06 2019	1553780226	0	6003	6003	4003
Thu Mar 28 10:35:36 2019	1553780136	0	6003	6003	4003
Thu Mar 28 10:35:16 2019	1553780116	0	6003	6003	4003
Thu Mar 28 10:35:32 2019	1553780132	0	6003	6003	4001
Thu Mar 28 10:35:02 2019	1553780102	0	6003	6003	4002
Thu Mar 28 10:35:18 2019	1553780118	0	6003	6003	4002
Thu Mar 28 10:36:38 2019	1553780198	0	6003	6003	4002
Thu Mar 28 10:33:28 2019	1553780008	0	6003	6004	4002
Thu Mar 28 10:37:12 2019	1553780232	0	6003	6004	4003
Thu Mar 28 10:35:52 2019	1553780152	0	6003	6004	4002
Thu Mar 28 10:34:44 2019	1553780084	3	6001	6004	3999
Thu Mar 28 10:35:36 2019	1553780136	1	6003	6004	4003
Thu Mar 28 10:36:02 2019	1553780162	0	6003	6004	4003
Thu Mar 28 10:33:04 2019	1553779984	0	6003	6004	4002
Thu Mar 28 10:34:32 2019	1553780072	0	6003	6004	4003
Thu Mar 28 10:36:46 2019	1553780206	0	6004	6004	4003
Thu Mar 28 10:36:10 2019	1553780170	0	6003	6004	4000
Thu Mar 28 10:34:54 2019	1553780094	1	6002	6004	4002
Thu Mar 28 10:34:28 2019	1553780068	0	6004	6004	4006
Thu Mar 28 10:36:36 2019	1553780196	0	6004	6004	4003
Thu Mar 28 10:35:30 2019	1553780130	1	6003	6004	4002
Thu Mar 28 10:36:46 2019	1553780206	0	6004	6004	4004
Thu Mar 28 10:33:36 2019	1553780016	0	6003	6004	4004
Thu Mar 28 10:37:24 2019	1553780244	0	6004	6004	4003
Thu Mar 28 10:34:10 2019	1553780050	0	6004	6004	4003
Thu Mar 28 10:35:46 2019	1553780146	0	6004	6004	4004
Thu Mar 28 10:36:36 2019	1553780196	0	6004	6004	4002
Thu Mar 28 10:35:54 2019	1553780154	0	6004	6004	4000
Thu Mar 28 10:34:14 2019	1553780054	0	6004	6004	4002
Thu Mar 28 10:36:52 2019	1553780212	1	6003	6004	4002
Thu Mar 28 10:33:10 2019	1553779990	0	6004	6004	4003
Thu Mar 28 10:36:16 2019	1553780176	1	6003	6004	4002
Thu Mar 28 10:36:24 2019	1553780184	0	6003	6004	4003
Thu Mar 28 10:37:16 2019	1553780236	0	6004	6004	4003
Thu Mar 28 10:36:06 2019	1553780166	1	6003	6004	4003
Thu Mar 28 10:36:18 2019	1553780178	0	6004	6004	4001
Thu Mar 28 10:34:34 2019	1553780074	0	6004	6004	4004
Thu Mar 28 10:36:42 2019	1553780202	0	6004	6004	4001
Thu Mar 28 10:37:02 2019	1553780222	0	6004	6004	4004
Thu Mar 28 10:33:08 2019	1553779988	1	6004	6004	4000
Thu Mar 28 10:37:22 2019	1553780242	0	6004	6004	4004
Thu Mar 28 10:36:18 2019	1553780178	0	6004	6004	4003
Thu Mar 28 10:37:16 2019	1553780236	0	6004	6004	4003
Thu Mar 28 10:37:40 2019	1553780260	1	6004	6004	4002
Thu Mar 28 10:37:38 2019	1553780258	0	6004	6004	4004
Thu Mar 28 10:36:08 2019	1553780168	0	6004	6004	4004
Thu Mar 28 10:34:20 2019	1553780060	0	6004	6004	4002
Thu Mar 28 10:33:30 2019	1553780010	0	6004	6004	4003
Thu Mar 28 10:37:56 2019	1553780276	0	6004	6004	4004
Thu Mar 28 10:37:20 2019	1553780240	0	6004	6004	4004
Thu Mar 28 10:35:48 2019	1553780148	0	6004	6004	4002
Thu Mar 28 10:36:22 2019	1553780182	0	6004	6004	4004
Thu Mar 28 10:35:18 2019	1553780118	0	6004	6004	4003
Thu Mar 28 10:34:04 2019	1553780044	0	6004	6004	4002
Thu Mar 28 10:35:40 2019	1553780140	1	6004	6004	4002
Thu Mar 28 10:36:20 2019	1553780180	0	6004	6004	4003
Thu Mar 28 10:34:26 2019	1553780066	0	6004	6004	4002
Thu Mar 28 10:37:18 2019	1553780238	0	6004	6004	4003
Thu Mar 28 10:37:50 2019	1553780270	0	6004	6004	4003
Thu Mar 28 10:36:56 2019	1553780216	0	6004	6004	4003
Thu Mar 28 10:37:06 2019	1553780226	0	6004	6004	4004
Thu Mar 28 10:35:00 2019	1553780100	0	6004	6004	4004
Thu Mar 28 10:37:32 2019	1553780252	0	6004	6004	4004
Thu Mar 28 10:34:46 2019	1553780086	0	6004	6004	4004
Thu Mar 28 10:37:26 2019	1553780246	0	6004	6005	4004
Thu Mar 28 10:37:52 2019	1553780272	0	6004	6005	4002
Thu Mar 28 10:33:44 2019	1553780024	0	6004	6005	4002
Thu Mar 28 10:34:46 2019	1553780086	0	6004	6005	4003
Thu Mar 28 10:35:14 2019	1553780114	0	6005	6005	4003
Thu Mar 28 10:34:08 2019	1553780048	0	6005	6005	4003
Thu Mar 28 10:33:38 2019	1553780018	0	6005	6005	4002
Thu Mar 28 10:35:58 2019	1553780158	0	6005	6005	4005
Thu Mar 28 10:37:26 2019	1553780246	1	6004	6005	4004
Thu Mar 28 10:36:06 2019	1553780166	0	6005	6005	4005
Thu Mar 28 10:35:44 2019	1553780144	0	6005	6005	4004
Thu Mar 28 10:37:54 2019	1553780274	0	6005	6005	4004
Thu Mar 28 10:36:04 2019	1553780164	0	6005	6005	4004
Thu Mar 28 10:36:54 2019	1553780214	0	6005	6005	4004
Thu Mar 28 10:36:04 2019	1553780164	0	6004	6005	4004
Thu Mar 28 10:36:34 2019	1553780194	0	6005	6005	4004
Thu Mar 28 10:36:44 2019	1553780204	0	6005	6005	4004
Thu Mar 28 10:35:42 2019	1553780142	0	6005	6005	4004
Thu Mar 28 10:35:08 2019	1553780108	0	6005	6005	4003
Thu Mar 28 10:33:18 2019	1553779998	2	6003	6005	4001
Thu Mar 28 10:35:06 2019	1553780106	0	6005	6005	4004
Thu Mar 28 10:33:32 2019	1553780012	0	6005	6005	4004
Thu Mar 28 10:33:22 2019	1553780002	0	6005	6005	4004
Thu Mar 28 10:36:58 2019	1553780218	0	6005	6005	4003
Thu Mar 28 10:33:24 2019	1553780004	0	6005	6005	4002
Thu Mar 28 10:33:48 2019	1553780028	0	6005	6005	4006
Thu Mar 28 10:36:56 2019	1553780216	0	6005	6005	4004
Thu Mar 28 10:36:54 2019	1553780214	0	6005	6005	4004
Thu Mar 28 10:33:12 2019	1553779992	0	6005	6005	4004
Thu Mar 28 10:37:36 2019	1553780256	0	6005	6006	4004
Thu Mar 28 10:37:22 2019	1553780242	0	6005	6006	4006
Thu Mar 28 10:33:38 2019	1553780018	1	6005	6006	4001
Thu Mar 28 10:37:00 2019	1553780220	0	6005	6006	4005
Thu Mar 28 10:36:20 2019	1553780180	0	6006	6006	4005
Thu Mar 28 10:33:42 2019	1553780022	0	6006	6006	4003
Thu Mar 28 10:33:02 2019	1553779982	0	6006	6006	4005
Thu Mar 28 10:34:44 2019	1553780084	1	6005	6006	4004
Thu Mar 28 10:35:14 2019	1553780114	0	6006	6006	4004
Thu Mar 28 10:33:26 2019	1553780006	0	6006	6006	4006
Thu Mar 28 10:33:34 2019	1553780014	0	6006	6006	4003
Thu Mar 28 10:33:36 2019	1553780016	0	6006	6006	4005
Thu Mar 28 10:37:10 2019	1553780230	0	6006	6006	4005
Thu Mar 28 10:37:38 2019	1553780258	0	6006	6006	4006
Thu Mar 28 10:33:46 2019	1553780026	0	6006	6006	4006
Thu Mar 28 10:33:10 2019	1553779990	0	6006	6006	4004
Thu Mar 28 10:33:00 2019	1553779980	0	6006	6006	4006
Thu Mar 28 10:37:24 2019	1553780244	1	6006	6006	4004
Thu Mar 28 10:37:18 2019	1553780238	0	6006	6007	4006
Thu Mar 28 10:37:20 2019	1553780240	0	6006	6007	4005
Thu Mar 28 10:37:28 2019	1553780248	0	6007	6007	4004
Thu Mar 28 10:36:30 2019	1553780190	0	6007	6007	4004
Thu Mar 28 10:36:32 2019	1553780192	0	6007	6007	4007
Thu Mar 28 10:35:56 2019	1553780156	0	6007	6007	4005
Thu Mar 28 10:34:42 2019	1553780082	0	6007	6007	4007
Thu Mar 28 10:37:08 2019	1553780228	1	6007	6007	4005
Thu Mar 28 10:33:12 2019	1553779992	0	6008	6008	4006
Thu Mar 28 10:33:00 2019	1553779980	0	6009	6010	4007
Thu Mar 28 10:37:00 2019	1553780220	1	6202	6202	4202
Thu Mar 28 10:37:08 2019	1553780228	0	6203	6203	4201
Thu Mar 28 10:34:58 2019	1553780098	0	6211	6211	4210
Thu Mar 28 10:35:02 2019	1553780102	0	6211	6211	4211
Thu Mar 28 10:35:00 2019	1553780100	0	6211	6211	4211
