starttime	seconds	ctime	dtime	ttime	wait
Thu Mar 28 12:56:37 2019	1553788597	0	5000	5000	5000
Thu Mar 28 12:56:47 2019	1553788607	0	5000	5000	5000
Thu Mar 28 12:56:05 2019	1553788565	0	5000	5000	5000
Thu Mar 28 12:59:08 2019	1553788748	0	5000	5000	5000
Thu Mar 28 12:55:55 2019	1553788555	1	5000	5000	4999
Thu Mar 28 12:57:07 2019	1553788627	0	5000	5000	5000
Thu Mar 28 12:56:40 2019	1553788600	0	5000	5000	5000
Thu Mar 28 12:57:06 2019	1553788626	0	5000	5000	5000
Thu Mar 28 12:56:47 2019	1553788607	0	5000	5000	5000
Thu Mar 28 12:56:40 2019	1553788600	0	5001	5001	5000
Thu Mar 28 12:57:08 2019	1553788628	0	5000	5001	5000
Thu Mar 28 12:55:38 2019	1553788538	0	5001	5001	5001
Thu Mar 28 12:55:47 2019	1553788547	0	5000	5001	5000
Thu Mar 28 12:55:48 2019	1553788548	0	5001	5001	5000
Thu Mar 28 12:56:10 2019	1553788570	0	5001	5001	5001
Thu Mar 28 12:56:07 2019	1553788567	0	5001	5001	5000
Thu Mar 28 12:55:25 2019	1553788525	0	5001	5001	5001
Thu Mar 28 12:55:20 2019	1553788520	0	5001	5001	5001
Thu Mar 28 12:56:10 2019	1553788570	0	5001	5001	5001
Thu Mar 28 12:56:08 2019	1553788568	0	5001	5001	5001
Thu Mar 28 12:57:07 2019	1553788627	0	5001	5001	5001
Thu Mar 28 12:56:52 2019	1553788612	0	5001	5001	5001
Thu Mar 28 12:56:32 2019	1553788592	0	5001	5001	5000
Thu Mar 28 12:56:32 2019	1553788592	0	5001	5001	5001
Thu Mar 28 12:56:49 2019	1553788609	0	5001	5001	5000
Thu Mar 28 12:56:00 2019	1553788560	0	5001	5001	5001
Thu Mar 28 12:56:00 2019	1553788560	0	5001	5001	5001
Thu Mar 28 12:56:44 2019	1553788604	0	5001	5001	5001
Thu Mar 28 12:57:03 2019	1553788623	0	5001	5001	5001
Thu Mar 28 12:56:50 2019	1553788610	0	5001	5001	5001
Thu Mar 28 12:55:18 2019	1553788518	0	5001	5001	5001
Thu Mar 28 12:56:10 2019	1553788570	0	5001	5001	5001
Thu Mar 28 12:56:07 2019	1553788567	1	5000	5001	5000
Thu Mar 28 12:55:50 2019	1553788550	0	5001	5001	5001
Thu Mar 28 12:58:30 2019	1553788710	0	5001	5001	5001
Thu Mar 28 12:56:15 2019	1553788575	0	5001	5001	5001
Thu Mar 28 12:56:23 2019	1553788583	0	5001	5001	5001
Thu Mar 28 12:55:47 2019	1553788547	0	5001	5001	5000
Thu Mar 28 12:56:20 2019	1553788580	0	5001	5001	5001
Thu Mar 28 12:56:15 2019	1553788575	0	5001	5001	5001
Thu Mar 28 12:59:03 2019	1553788743	2	4999	5001	4999
Thu Mar 28 12:55:17 2019	1553788517	0	5001	5001	5001
Thu Mar 28 12:56:05 2019	1553788565	1	5001	5001	5001
Thu Mar 28 12:55:25 2019	1553788525	0	5001	5001	5001
Thu Mar 28 12:56:31 2019	1553788591	0	5001	5002	5001
Thu Mar 28 12:56:57 2019	1553788617	0	5002	5002	5001
Thu Mar 28 12:55:40 2019	1553788540	0	5002	5002	5001
Thu Mar 28 12:59:02 2019	1553788742	0	5001	5002	5001
Thu Mar 28 12:56:18 2019	1553788578	0	5001	5002	5001
Thu Mar 28 12:56:17 2019	1553788577	0	5002	5002	5001
Thu Mar 28 12:57:00 2019	1553788620	1	5001	5002	5001
Thu Mar 28 12:56:15 2019	1553788575	0	5002	5002	5002
Thu Mar 28 12:56:52 2019	1553788612	0	5001	5002	5001
Thu Mar 28 12:56:19 2019	1553788579	0	5002	5002	5002
Thu Mar 28 12:56:43 2019	1553788603	0	5002	5002	5001
Thu Mar 28 12:55:28 2019	1553788528	1	5001	5002	5001
Thu Mar 28 12:56:30 2019	1553788590	0	5002	5002	5002
Thu Mar 28 12:56:51 2019	1553788611	0	5002	5002	5002
Thu Mar 28 12:55:36 2019	1553788536	0	5002	5002	5002
Thu Mar 28 12:55:22 2019	1553788522	0	5002	5002	5002
Thu Mar 28 12:57:05 2019	1553788625	0	5002	5002	5001
Thu Mar 28 12:55:43 2019	1553788543	1	5001	5002	5001
Thu Mar 28 12:56:39 2019	1553788599	0	5002	5002	5002
Thu Mar 28 12:55:10 2019	1553788510	0	5002	5002	5002
Thu Mar 28 12:56:28 2019	1553788588	1	5002	5002	5001
Thu Mar 28 12:55:45 2019	1553788545	0	5002	5002	5002
Thu Mar 28 12:56:29 2019	1553788589	0	5002	5002	5001
Thu Mar 28 12:55:13 2019	1553788513	0	5002	5002	5002
Thu Mar 28 12:55:31 2019	1553788531	0	5002	5002	5002
Thu Mar 28 12:55:40 2019	1553788540	1	5002	5002	5001
Thu Mar 28 12:55:55 2019	1553788555	0	5002	5002	5002
Thu Mar 28 12:56:40 2019	1553788600	0	5002	5002	5002
Thu Mar 28 12:55:09 2019	1553788509	0	5002	5002	5002
Thu Mar 28 12:56:20 2019	1553788580	0	5002	5002	5001
Thu Mar 28 12:55:45 2019	1553788545	1	5002	5002	5001
Thu Mar 28 12:56:25 2019	1553788585	1	5002	5002	5001
Thu Mar 28 12:56:50 2019	1553788610	1	5002	5002	5002
Thu Mar 28 12:57:02 2019	1553788622	0	5002	5002	5002
Thu Mar 28 12:55:50 2019	1553788550	0	5002	5002	5002
Thu Mar 28 12:55:54 2019	1553788554	0	5002	5002	5001
Thu Mar 28 12:55:44 2019	1553788544	0	5002	5002	5002
Thu Mar 28 12:55:32 2019	1553788532	0	5002	5002	5002
Thu Mar 28 12:56:42 2019	1553788602	0	5002	5002	5002
Thu Mar 28 12:55:37 2019	1553788537	0	5002	5002	5002
Thu Mar 28 12:56:35 2019	1553788595	0	5002	5003	5002
Thu Mar 28 12:56:30 2019	1553788590	0	5002	5003	5002
Thu Mar 28 12:56:50 2019	1553788610	2	5000	5003	5000
Thu Mar 28 12:56:36 2019	1553788596	0	5002	5003	5002
Thu Mar 28 12:56:45 2019	1553788605	0	5002	5003	5002
Thu Mar 28 12:58:45 2019	1553788725	0	5002	5003	5002
Thu Mar 28 12:56:34 2019	1553788594	0	5002	5003	5002
Thu Mar 28 12:55:25 2019	1553788525	0	5003	5003	5002
Thu Mar 28 12:56:20 2019	1553788580	1	5001	5003	5001
Thu Mar 28 12:55:53 2019	1553788553	0	5002	5003	5002
Thu Mar 28 12:56:30 2019	1553788590	0	5003	5003	5003
Thu Mar 28 12:55:57 2019	1553788557	0	5003	5003	5002
Thu Mar 28 12:55:24 2019	1553788524	0	5003	5003	5002
Thu Mar 28 12:55:27 2019	1553788527	0	5003	5003	5002
Thu Mar 28 12:56:20 2019	1553788580	0	5003	5003	5001
Thu Mar 28 12:55:27 2019	1553788527	0	5003	5003	5003
Thu Mar 28 12:55:20 2019	1553788520	0	5003	5003	5002
Thu Mar 28 12:55:11 2019	1553788511	0	5003	5003	5002
Thu Mar 28 12:55:52 2019	1553788552	0	5003	5003	5003
Thu Mar 28 12:56:04 2019	1553788564	0	5003	5003	5003
Thu Mar 28 12:56:17 2019	1553788577	0	5003	5003	5003
Thu Mar 28 12:57:02 2019	1553788622	0	5003	5003	5003
Thu Mar 28 12:55:23 2019	1553788523	0	5003	5003	5003
Thu Mar 28 12:56:02 2019	1553788562	0	5003	5003	5003
Thu Mar 28 12:56:15 2019	1553788575	0	5003	5003	5002
Thu Mar 28 12:58:54 2019	1553788734	0	5003	5003	5003
Thu Mar 28 12:56:16 2019	1553788576	0	5003	5003	5002
Thu Mar 28 12:55:20 2019	1553788520	0	5003	5003	5003
Thu Mar 28 12:55:45 2019	1553788545	0	5003	5003	5003
Thu Mar 28 12:55:19 2019	1553788519	0	5003	5003	5003
Thu Mar 28 12:56:20 2019	1553788580	1	5002	5003	5001
Thu Mar 28 12:56:25 2019	1553788585	1	5002	5003	5001
Thu Mar 28 12:56:22 2019	1553788582	1	5003	5003	5002
Thu Mar 28 12:55:25 2019	1553788525	0	5003	5003	5003
Thu Mar 28 12:56:26 2019	1553788586	0	5003	5003	5002
Thu Mar 28 12:56:33 2019	1553788593	0	5003	5003	5003
Thu Mar 28 12:56:30 2019	1553788590	0	5003	5003	5003
Thu Mar 28 12:55:42 2019	1553788542	0	5003	5003	5003
Thu Mar 28 12:56:15 2019	1553788575	0	5003	5003	5003
Thu Mar 28 12:55:58 2019	1553788558	0	5003	5003	5002
Thu Mar 28 12:56:46 2019	1553788606	0	5003	5003	5003
Thu Mar 28 12:55:40 2019	1553788540	1	5002	5003	5002
Thu Mar 28 12:56:12 2019	1553788572	0	5003	5003	5003
Thu Mar 28 12:55:35 2019	1553788535	0	5003	5003	5003
Thu Mar 28 12:55:35 2019	1553788535	0	5003	5003	5003
Thu Mar 28 12:55:59 2019	1553788559	0	5003	5003	5003
Thu Mar 28 12:56:30 2019	1553788590	0	5003	5003	5003
Thu Mar 28 12:56:10 2019	1553788570	0	5003	5003	5003
Thu Mar 28 12:56:42 2019	1553788602	0	5003	5003	5003
Thu Mar 28 12:56:01 2019	1553788561	0	5003	5003	5003
Thu Mar 28 12:55:35 2019	1553788535	0	5003	5003	5003
Thu Mar 28 12:55:37 2019	1553788537	0	5003	5003	5003
Thu Mar 28 12:55:55 2019	1553788555	1	5003	5003	5002
Thu Mar 28 12:55:56 2019	1553788556	0	5003	5003	5003
Thu Mar 28 12:55:34 2019	1553788534	0	5003	5004	5003
Thu Mar 28 12:57:00 2019	1553788620	1	5002	5004	5000
Thu Mar 28 12:56:37 2019	1553788597	0	5003	5004	5003
Thu Mar 28 12:57:05 2019	1553788625	1	5003	5004	5002
Thu Mar 28 12:55:40 2019	1553788540	1	5003	5004	5003
Thu Mar 28 12:57:01 2019	1553788621	0	5003	5004	5003
Thu Mar 28 12:56:03 2019	1553788563	0	5003	5004	5003
Thu Mar 28 12:56:55 2019	1553788615	0	5003	5004	5003
Thu Mar 28 12:56:48 2019	1553788608	0	5003	5004	5003
Thu Mar 28 12:57:05 2019	1553788625	0	5004	5004	5004
Thu Mar 28 12:55:49 2019	1553788549	0	5003	5004	5003
Thu Mar 28 12:56:12 2019	1553788572	0	5003	5004	5003
Thu Mar 28 12:55:16 2019	1553788516	0	5004	5004	5004
Thu Mar 28 12:56:21 2019	1553788581	0	5004	5004	5004
Thu Mar 28 12:57:10 2019	1553788630	0	5003	5004	5003
Thu Mar 28 12:55:30 2019	1553788530	0	5004	5004	5004
Thu Mar 28 12:57:05 2019	1553788625	0	5003	5004	5002
Thu Mar 28 12:56:13 2019	1553788573	0	5004	5004	5004
Thu Mar 28 12:56:45 2019	1553788605	0	5003	5004	5002
Thu Mar 28 12:56:54 2019	1553788614	0	5003	5004	5003
Thu Mar 28 12:57:10 2019	1553788630	0	5004	5004	5004
Thu Mar 28 12:55:55 2019	1553788555	0	5004	5004	5003
Thu Mar 28 12:55:30 2019	1553788530	0	5004	5004	5004
Thu Mar 28 12:55:20 2019	1553788520	0	5004	5004	5004
Thu Mar 28 12:57:04 2019	1553788624	0	5004	5004	5004
Thu Mar 28 12:55:35 2019	1553788535	0	5004	5004	5004
Thu Mar 28 12:55:40 2019	1553788540	1	5003	5004	5003
Thu Mar 28 12:56:11 2019	1553788571	0	5004	5004	5003
Thu Mar 28 12:56:40 2019	1553788600	1	5004	5004	5004
Thu Mar 28 12:55:50 2019	1553788550	0	5004	5004	5004
Thu Mar 28 12:56:40 2019	1553788600	1	5003	5004	5003
Thu Mar 28 12:55:15 2019	1553788515	0	5004	5004	5004
Thu Mar 28 12:57:00 2019	1553788620	2	5003	5004	5001
Thu Mar 28 12:55:14 2019	1553788514	0	5004	5004	5004
Thu Mar 28 12:56:50 2019	1553788610	1	5003	5004	5003
Thu Mar 28 12:56:27 2019	1553788587	0	5004	5004	5004
Thu Mar 28 12:56:25 2019	1553788585	0	5004	5004	5004
Thu Mar 28 12:56:58 2019	1553788618	0	5004	5005	5004
Thu Mar 28 12:55:32 2019	1553788532	0	5004	5005	5004
Thu Mar 28 12:56:06 2019	1553788566	0	5004	5005	5004
Thu Mar 28 12:55:25 2019	1553788525	0	5004	5005	5003
Thu Mar 28 12:56:10 2019	1553788570	0	5005	5005	5004
Thu Mar 28 12:56:35 2019	1553788595	0	5005	5005	5004
Thu Mar 28 12:55:55 2019	1553788555	0	5005	5005	5004
Thu Mar 28 12:56:02 2019	1553788562	0	5004	5005	5004
Thu Mar 28 12:56:41 2019	1553788601	0	5004	5005	5004
Thu Mar 28 12:55:07 2019	1553788507	1	5004	5005	5003
Thu Mar 28 12:57:10 2019	1553788630	0	5004	5005	5004
Thu Mar 28 12:57:00 2019	1553788620	1	5004	5005	5004
Thu Mar 28 12:56:53 2019	1553788613	0	5005	5005	5005
Thu Mar 28 12:57:05 2019	1553788625	0	5005	5005	5005
Thu Mar 28 12:55:50 2019	1553788550	0	5005	5005	5005
Thu Mar 28 12:55:30 2019	1553788530	0	5005	5005	5005
Thu Mar 28 12:55:15 2019	1553788515	0	5005	5005	5005
Thu Mar 28 12:55:46 2019	1553788546	0	5005	5005	5005
Thu Mar 28 12:57:00 2019	1553788620	2	5003	5005	5003
Thu Mar 28 12:56:14 2019	1553788574	0	5005	5005	5005
Thu Mar 28 12:56:09 2019	1553788569	0	5005	5005	5005
Thu Mar 28 12:56:56 2019	1553788616	0	5005	5005	5005
Thu Mar 28 12:56:45 2019	1553788605	0	5005	5005	5004
Thu Mar 28 12:55:17 2019	1553788517	0	5005	5005	5005
Thu Mar 28 12:56:24 2019	1553788584	0	5005	5005	5005
Thu Mar 28 12:55:50 2019	1553788550	0	5005	5005	5005
Thu Mar 28 12:55:51 2019	1553788551	0	5005	5006	5005
Thu Mar 28 12:55:52 2019	1553788552	0	5005	5006	5005
Thu Mar 28 12:56:00 2019	1553788560	0	5005	5006	5005
Thu Mar 28 12:56:59 2019	1553788619	0	5006	5006	5006
Thu Mar 28 12:55:22 2019	1553788522	0	5006	5006	5006
Thu Mar 28 12:56:38 2019	1553788598	0	5006	5006	5005
Thu Mar 28 12:55:10 2019	1553788510	0	5006	5006	5005
Thu Mar 28 12:55:29 2019	1553788529	0	5006	5006	5006
Thu Mar 28 12:55:10 2019	1553788510	0	5006	5006	5005
Thu Mar 28 12:56:35 2019	1553788595	0	5006	5006	5005
Thu Mar 28 12:56:00 2019	1553788560	0	5006	5006	5006
Thu Mar 28 12:55:39 2019	1553788539	0	5006	5006	5005
Thu Mar 28 12:55:08 2019	1553788508	0	5006	5006	5006
Thu Mar 28 12:56:55 2019	1553788615	0	5006	5006	5006
Thu Mar 28 12:55:10 2019	1553788510	0	5006	5006	5006
Thu Mar 28 12:55:45 2019	1553788545	0	5006	5006	5006
Thu Mar 28 12:56:55 2019	1553788615	0	5006	5006	5005
Thu Mar 28 12:55:35 2019	1553788535	0	5006	5007	5006
Thu Mar 28 12:56:55 2019	1553788615	0	5007	5007	5005
Thu Mar 28 12:55:21 2019	1553788521	0	5007	5007	5006
Thu Mar 28 12:56:35 2019	1553788595	0	5007	5007	5007
Thu Mar 28 12:55:10 2019	1553788510	0	5007	5007	5007
Thu Mar 28 12:55:05 2019	1553788505	0	5009	5009	5008
Thu Mar 28 12:55:05 2019	1553788505	0	5009	5010	5009
Thu Mar 28 12:55:05 2019	1553788505	0	5010	5010	5010
Thu Mar 28 12:55:05 2019	1553788505	0	5011	5011	5011
Thu Mar 28 12:58:36 2019	1553788716	0	6004	6004	6003
Thu Mar 28 12:58:50 2019	1553788730	0	6007	6007	6007
Thu Mar 28 12:58:09 2019	1553788689	0	6010	6010	6009
Thu Mar 28 12:58:10 2019	1553788690	0	6010	6010	6010
Thu Mar 28 12:58:10 2019	1553788690	0	6010	6010	6010
Thu Mar 28 12:58:13 2019	1553788693	0	6010	6010	6010
Thu Mar 28 12:57:33 2019	1553788653	0	6011	6011	6011
Thu Mar 28 12:57:49 2019	1553788669	0	6011	6011	6011
Thu Mar 28 12:57:16 2019	1553788636	1	6011	6012	6011
Thu Mar 28 12:58:51 2019	1553788731	0	6012	6012	6012
Thu Mar 28 12:58:11 2019	1553788691	0	6013	6013	6012
Thu Mar 28 12:58:48 2019	1553788728	0	6013	6013	6013
Thu Mar 28 12:58:39 2019	1553788719	0	6013	6013	6012
Thu Mar 28 12:58:12 2019	1553788692	0	6013	6014	6013
Thu Mar 28 13:00:09 2019	1553788809	0	6014	6014	6013
Thu Mar 28 12:57:47 2019	1553788667	0	6014	6014	6014
Thu Mar 28 12:57:19 2019	1553788639	0	6014	6014	6014
Thu Mar 28 12:59:39 2019	1553788779	0	6014	6014	6014
Thu Mar 28 12:59:41 2019	1553788781	1	6014	6014	6013
Thu Mar 28 12:59:21 2019	1553788761	0	6014	6014	6014
Thu Mar 28 12:57:46 2019	1553788666	0	6014	6014	6014
Thu Mar 28 12:59:45 2019	1553788785	0	6014	6014	6014
Thu Mar 28 12:57:46 2019	1553788666	0	6014	6014	6014
Thu Mar 28 13:00:09 2019	1553788809	1	6014	6014	6014
Thu Mar 28 12:59:51 2019	1553788791	0	6014	6014	6014
Thu Mar 28 12:59:21 2019	1553788761	0	6014	6014	6014
Thu Mar 28 12:59:03 2019	1553788743	0	6015	6015	6014
Thu Mar 28 12:57:59 2019	1553788679	0	6015	6015	6014
Thu Mar 28 12:59:51 2019	1553788791	0	6015	6015	6014
Thu Mar 28 12:58:33 2019	1553788713	0	6015	6015	6014
Thu Mar 28 12:58:01 2019	1553788681	0	6015	6015	6015
Thu Mar 28 12:58:16 2019	1553788696	0	6015	6015	6014
Thu Mar 28 12:58:51 2019	1553788731	0	6015	6015	6015
Thu Mar 28 12:58:56 2019	1553788736	0	6015	6015	6015
Thu Mar 28 12:58:57 2019	1553788737	0	6014	6015	6014
Thu Mar 28 12:59:33 2019	1553788773	1	6014	6015	6014
Thu Mar 28 12:58:57 2019	1553788737	0	6015	6015	6014
Thu Mar 28 12:58:39 2019	1553788719	0	6015	6015	6014
Thu Mar 28 12:59:39 2019	1553788779	0	6015	6015	6014
Thu Mar 28 12:57:16 2019	1553788636	0	6015	6015	6015
Thu Mar 28 12:59:21 2019	1553788761	0	6015	6015	6014
Thu Mar 28 12:59:43 2019	1553788783	0	6015	6015	6015
Thu Mar 28 12:59:39 2019	1553788779	0	6015	6015	6015
Thu Mar 28 12:59:51 2019	1553788791	0	6015	6015	6015
Thu Mar 28 12:59:23 2019	1553788763	0	6015	6015	6014
Thu Mar 28 12:59:21 2019	1553788761	0	6015	6015	6015
Thu Mar 28 12:59:35 2019	1553788775	0	6015	6015	6015
Thu Mar 28 12:59:29 2019	1553788769	0	6015	6015	6015
Thu Mar 28 12:59:41 2019	1553788781	1	6015	6015	6014
Thu Mar 28 12:57:34 2019	1553788654	0	6015	6015	6015
Thu Mar 28 12:57:31 2019	1553788651	1	6015	6015	6015
Thu Mar 28 12:57:57 2019	1553788677	0	6015	6015	6015
Thu Mar 28 12:57:32 2019	1553788652	0	6015	6015	6015
Thu Mar 28 12:58:02 2019	1553788682	0	6015	6015	6015
Thu Mar 28 12:58:32 2019	1553788712	0	6015	6015	6015
Thu Mar 28 12:59:45 2019	1553788785	0	6015	6015	6015
Thu Mar 28 12:57:56 2019	1553788676	0	6015	6016	6015
Thu Mar 28 12:57:58 2019	1553788678	0	6015	6016	6015
Thu Mar 28 12:57:36 2019	1553788656	0	6015	6016	6015
Thu Mar 28 12:58:51 2019	1553788731	0	6015	6016	6015
Thu Mar 28 12:57:58 2019	1553788678	0	6015	6016	6015
Thu Mar 28 12:57:54 2019	1553788674	0	6016	6016	6015
Thu Mar 28 12:59:31 2019	1553788771	0	6015	6016	6015
Thu Mar 28 12:58:16 2019	1553788696	0	6015	6016	6015
Thu Mar 28 12:57:42 2019	1553788662	0	6015	6016	6015
Thu Mar 28 12:57:39 2019	1553788659	0	6016	6016	6016
Thu Mar 28 12:59:09 2019	1553788749	0	6016	6016	6015
Thu Mar 28 12:57:37 2019	1553788657	1	6014	6016	6014
Thu Mar 28 12:58:33 2019	1553788713	0	6015	6016	6015
Thu Mar 28 12:57:38 2019	1553788658	0	6015	6016	6015
Thu Mar 28 12:57:21 2019	1553788641	0	6016	6016	6016
Thu Mar 28 12:57:48 2019	1553788668	0	6016	6016	6016
Thu Mar 28 12:59:15 2019	1553788755	0	6016	6016	6015
Thu Mar 28 12:59:25 2019	1553788765	0	6016	6016	6016
Thu Mar 28 12:59:33 2019	1553788773	0	6016	6016	6015
Thu Mar 28 12:59:39 2019	1553788779	0	6016	6016	6015
Thu Mar 28 12:59:33 2019	1553788773	0	6016	6016	6016
Thu Mar 28 12:58:33 2019	1553788713	0	6015	6016	6015
Thu Mar 28 12:59:37 2019	1553788777	0	6016	6016	6016
Thu Mar 28 12:59:15 2019	1553788755	0	6016	6016	6016
Thu Mar 28 12:58:39 2019	1553788719	0	6016	6016	6015
Thu Mar 28 12:59:27 2019	1553788767	0	6016	6016	6016
Thu Mar 28 13:00:11 2019	1553788811	0	6016	6016	6015
Thu Mar 28 12:57:28 2019	1553788648	0	6016	6016	6016
Thu Mar 28 12:58:38 2019	1553788718	0	6016	6016	6016
Thu Mar 28 12:58:00 2019	1553788680	0	6016	6016	6016
Thu Mar 28 12:59:29 2019	1553788769	0	6016	6016	6016
Thu Mar 28 12:59:45 2019	1553788785	0	6016	6016	6015
Thu Mar 28 12:57:34 2019	1553788654	0	6016	6016	6016
Thu Mar 28 12:59:51 2019	1553788791	0	6016	6016	6016
Thu Mar 28 12:59:27 2019	1553788767	0	6016	6016	6016
Thu Mar 28 12:58:40 2019	1553788720	0	6016	6016	6016
Thu Mar 28 12:58:57 2019	1553788737	0	6016	6016	6016
Thu Mar 28 12:58:21 2019	1553788701	0	6016	6016	6016
Thu Mar 28 12:57:28 2019	1553788648	0	6016	6016	6016
Thu Mar 28 12:57:40 2019	1553788660	0	6016	6016	6016
Thu Mar 28 12:58:14 2019	1553788694	0	6016	6016	6016
Thu Mar 28 13:00:15 2019	1553788815	0	6016	6016	6016
Thu Mar 28 12:58:08 2019	1553788688	0	6016	6016	6016
Thu Mar 28 12:57:22 2019	1553788642	0	6016	6016	6016
Thu Mar 28 12:58:51 2019	1553788731	1	6016	6016	6016
Thu Mar 28 12:58:20 2019	1553788700	0	6016	6016	6016
Thu Mar 28 12:59:23 2019	1553788763	1	6015	6016	6015
Thu Mar 28 12:59:35 2019	1553788775	0	6016	6016	6015
Thu Mar 28 12:59:33 2019	1553788773	0	6016	6016	6016
Thu Mar 28 12:57:50 2019	1553788670	0	6016	6016	6016
Thu Mar 28 12:58:26 2019	1553788706	0	6016	6016	6016
Thu Mar 28 12:57:44 2019	1553788664	0	6016	6016	6016
Thu Mar 28 12:59:15 2019	1553788755	0	6016	6016	6016
Thu Mar 28 12:57:22 2019	1553788642	0	6016	6016	6016
Thu Mar 28 12:57:51 2019	1553788671	0	6016	6016	6016
Thu Mar 28 12:57:52 2019	1553788672	0	6016	6016	6016
Thu Mar 28 12:58:45 2019	1553788725	0	6016	6016	6016
Thu Mar 28 12:58:45 2019	1553788725	1	6016	6017	6016
Thu Mar 28 12:58:45 2019	1553788725	0	6016	6017	6016
Thu Mar 28 12:59:27 2019	1553788767	0	6016	6017	6016
Thu Mar 28 12:59:09 2019	1553788749	0	6016	6017	6016
Thu Mar 28 13:00:11 2019	1553788811	0	6016	6017	6016
Thu Mar 28 12:57:52 2019	1553788672	0	6017	6017	6016
Thu Mar 28 12:59:03 2019	1553788743	0	6017	6017	6016
Thu Mar 28 13:00:05 2019	1553788805	0	6017	6017	6017
Thu Mar 28 12:57:45 2019	1553788665	0	6017	6017	6016
Thu Mar 28 12:59:03 2019	1553788743	0	6017	6017	6016
Thu Mar 28 12:57:55 2019	1553788675	0	6017	6017	6017
Thu Mar 28 12:59:11 2019	1553788751	0	6017	6017	6017
Thu Mar 28 12:59:15 2019	1553788755	0	6017	6017	6017
Thu Mar 28 12:57:53 2019	1553788673	0	6017	6017	6017
Thu Mar 28 12:58:27 2019	1553788707	0	6017	6017	6017
Thu Mar 28 13:00:15 2019	1553788815	0	6017	6017	6017
Thu Mar 28 12:58:05 2019	1553788685	0	6017	6017	6017
Thu Mar 28 12:59:19 2019	1553788759	0	6017	6017	6017
Thu Mar 28 12:59:27 2019	1553788767	0	6017	6017	6017
Thu Mar 28 12:59:09 2019	1553788749	1	6017	6018	6017
Thu Mar 28 12:57:40 2019	1553788660	0	6018	6018	6018
Thu Mar 28 12:59:45 2019	1553788785	0	6018	6018	6018
Thu Mar 28 13:00:05 2019	1553788805	0	6018	6018	6018
Thu Mar 28 12:58:03 2019	1553788683	0	6018	6018	6018
Thu Mar 28 12:59:47 2019	1553788787	0	6018	6018	6018
Thu Mar 28 12:58:18 2019	1553788698	1	6018	6018	6018
Thu Mar 28 13:00:05 2019	1553788805	0	6018	6019	6018
Thu Mar 28 12:59:47 2019	1553788787	0	6019	6019	6019
Thu Mar 28 13:00:11 2019	1553788811	0	6019	6019	6018
Thu Mar 28 12:58:07 2019	1553788687	0	6019	6019	6019
Thu Mar 28 12:57:43 2019	1553788663	0	6019	6019	6019
Thu Mar 28 12:58:06 2019	1553788686	0	6019	6019	6018
Thu Mar 28 12:57:13 2019	1553788633	0	6019	6019	6019
