starttime	seconds	ctime	dtime	ttime	wait
Wed Mar 27 12:43:02 2019	1553701382	0	2001	2001	1
Wed Mar 27 12:43:42 2019	1553701422	0	2001	2001	1
Wed Mar 27 12:48:24 2019	1553701704	0	2001	2001	1
Wed Mar 27 12:48:28 2019	1553701708	0	2001	2001	1
Wed Mar 27 12:49:19 2019	1553701759	0	2001	2001	1
Wed Mar 27 12:45:42 2019	1553701542	0	2001	2001	1
Wed Mar 27 12:45:32 2019	1553701532	0	2001	2002	1
Wed Mar 27 12:49:21 2019	1553701761	0	2001	2002	1
Wed Mar 27 12:42:00 2019	1553701320	0	2001	2002	1
Wed Mar 27 12:44:50 2019	1553701490	0	2001	2002	1
Wed Mar 27 12:48:30 2019	1553701710	0	2001	2002	1
Wed Mar 27 12:45:02 2019	1553701502	0	2001	2002	1
Wed Mar 27 12:47:28 2019	1553701648	0	2001	2002	1
Wed Mar 27 12:49:19 2019	1553701759	0	2001	2002	1
Wed Mar 27 12:47:06 2019	1553701626	0	2001	2002	1
Wed Mar 27 12:47:58 2019	1553701678	0	2001	2002	1
Wed Mar 27 12:49:08 2019	1553701748	0	2001	2002	1
Wed Mar 27 12:46:16 2019	1553701576	0	2001	2002	1
Wed Mar 27 12:42:34 2019	1553701354	0	2001	2002	1
Wed Mar 27 12:46:24 2019	1553701584	0	2001	2002	1
Wed Mar 27 12:44:54 2019	1553701494	0	2001	2002	1
Wed Mar 27 12:44:04 2019	1553701444	0	2001	2002	1
Wed Mar 27 12:50:11 2019	1553701811	0	2001	2002	1
Wed Mar 27 12:48:54 2019	1553701734	0	2001	2002	1
Wed Mar 27 12:46:50 2019	1553701610	0	2001	2002	1
Wed Mar 27 12:45:54 2019	1553701554	0	2001	2002	1
Wed Mar 27 12:46:12 2019	1553701572	0	2001	2002	1
Wed Mar 27 12:44:30 2019	1553701470	0	2001	2002	1
Wed Mar 27 12:44:56 2019	1553701496	0	2001	2002	2
Wed Mar 27 12:48:28 2019	1553701708	0	2001	2002	0
Wed Mar 27 12:43:24 2019	1553701404	0	2001	2002	1
Wed Mar 27 12:44:06 2019	1553701446	0	2001	2002	1
Wed Mar 27 12:42:16 2019	1553701336	0	2001	2002	1
Wed Mar 27 12:47:28 2019	1553701648	0	2001	2002	1
Wed Mar 27 12:48:46 2019	1553701726	0	2002	2002	1
Wed Mar 27 12:50:13 2019	1553701813	0	2001	2002	1
Wed Mar 27 12:42:14 2019	1553701334	0	2001	2002	1
Wed Mar 27 12:44:08 2019	1553701448	0	2001	2002	1
Wed Mar 27 12:49:17 2019	1553701757	0	2001	2002	0
Wed Mar 27 12:48:08 2019	1553701688	0	2001	2002	1
Wed Mar 27 12:44:48 2019	1553701488	0	2001	2002	1
Wed Mar 27 12:46:08 2019	1553701568	0	2002	2002	1
Wed Mar 27 12:50:15 2019	1553701815	0	2001	2002	1
Wed Mar 27 12:44:52 2019	1553701492	0	2001	2002	1
Wed Mar 27 12:48:54 2019	1553701734	0	2001	2002	1
Wed Mar 27 12:43:30 2019	1553701410	0	2002	2002	1
Wed Mar 27 12:44:40 2019	1553701480	0	2001	2002	1
Wed Mar 27 12:49:35 2019	1553701775	0	2002	2002	1
Wed Mar 27 12:45:34 2019	1553701534	0	2001	2002	1
Wed Mar 27 12:48:50 2019	1553701730	0	2002	2002	1
Wed Mar 27 12:43:02 2019	1553701382	0	2002	2002	1
Wed Mar 27 12:45:04 2019	1553701504	0	2001	2002	1
Wed Mar 27 12:47:52 2019	1553701672	0	2001	2002	1
Wed Mar 27 12:46:14 2019	1553701574	0	2002	2002	1
Wed Mar 27 12:49:02 2019	1553701742	0	2001	2002	1
Wed Mar 27 12:43:04 2019	1553701384	0	2001	2002	1
Wed Mar 27 12:46:16 2019	1553701576	0	2001	2002	1
Wed Mar 27 12:45:48 2019	1553701548	0	2002	2002	1
Wed Mar 27 12:49:37 2019	1553701777	0	2001	2002	1
Wed Mar 27 12:45:54 2019	1553701554	0	2002	2002	1
Wed Mar 27 12:48:30 2019	1553701710	0	2002	2002	1
Wed Mar 27 12:43:18 2019	1553701398	0	2001	2002	1
Wed Mar 27 12:48:44 2019	1553701724	0	2002	2002	1
Wed Mar 27 12:47:38 2019	1553701658	0	2001	2002	1
Wed Mar 27 12:44:56 2019	1553701496	0	2002	2002	2
Wed Mar 27 12:45:32 2019	1553701532	0	2002	2002	1
Wed Mar 27 12:44:48 2019	1553701488	0	2002	2002	1
Wed Mar 27 12:42:12 2019	1553701332	0	2002	2002	1
Wed Mar 27 12:49:39 2019	1553701779	0	2002	2002	1
Wed Mar 27 12:49:35 2019	1553701775	0	2002	2002	1
Wed Mar 27 12:50:25 2019	1553701825	0	2002	2002	1
Wed Mar 27 12:49:53 2019	1553701793	0	2002	2002	2
Wed Mar 27 12:44:02 2019	1553701442	0	2002	2002	1
Wed Mar 27 12:50:19 2019	1553701819	0	2002	2002	1
Wed Mar 27 12:47:40 2019	1553701660	0	2002	2002	1
Wed Mar 27 12:48:24 2019	1553701704	0	2002	2002	1
Wed Mar 27 12:42:56 2019	1553701376	0	2002	2002	1
Wed Mar 27 12:46:40 2019	1553701600	0	2002	2002	1
Wed Mar 27 12:47:56 2019	1553701676	0	2002	2002	2
Wed Mar 27 12:44:26 2019	1553701466	0	2002	2002	1
Wed Mar 27 12:51:15 2019	1553701875	0	2001	2002	1
Wed Mar 27 12:49:12 2019	1553701752	0	2002	2002	1
Wed Mar 27 12:44:20 2019	1553701460	0	2001	2002	1
Wed Mar 27 12:45:08 2019	1553701508	0	2002	2002	1
Wed Mar 27 12:48:12 2019	1553701692	0	2002	2002	2
Wed Mar 27 12:51:17 2019	1553701877	0	2002	2002	1
Wed Mar 27 12:48:52 2019	1553701732	0	2002	2002	1
Wed Mar 27 12:44:46 2019	1553701486	0	2002	2002	1
Wed Mar 27 12:47:04 2019	1553701624	0	2002	2002	1
Wed Mar 27 12:43:00 2019	1553701380	0	2002	2002	1
Wed Mar 27 12:42:18 2019	1553701338	0	2002	2002	1
Wed Mar 27 12:45:16 2019	1553701516	0	2002	2002	1
Wed Mar 27 12:50:03 2019	1553701803	0	2002	2002	2
Wed Mar 27 12:48:22 2019	1553701702	0	2002	2002	1
Wed Mar 27 12:48:44 2019	1553701724	0	2002	2002	1
Wed Mar 27 12:41:38 2019	1553701298	0	2002	2002	1
Wed Mar 27 12:46:46 2019	1553701606	0	2002	2002	1
Wed Mar 27 12:50:57 2019	1553701857	0	2002	2002	1
Wed Mar 27 12:41:38 2019	1553701298	0	2002	2002	1
Wed Mar 27 12:42:38 2019	1553701358	0	2002	2002	1
Wed Mar 27 12:41:28 2019	1553701288	0	2002	2002	1
Wed Mar 27 12:42:50 2019	1553701370	0	2002	2002	1
Wed Mar 27 12:45:56 2019	1553701556	0	2002	2002	1
Wed Mar 27 12:43:00 2019	1553701380	0	2001	2002	1
Wed Mar 27 12:48:48 2019	1553701728	0	2001	2002	2
Wed Mar 27 12:45:44 2019	1553701544	0	2002	2002	1
Wed Mar 27 12:48:48 2019	1553701728	0	2002	2002	2
Wed Mar 27 12:46:36 2019	1553701596	0	2002	2002	1
Wed Mar 27 12:41:54 2019	1553701314	0	2002	2002	1
Wed Mar 27 12:45:12 2019	1553701512	0	2002	2002	1
Wed Mar 27 12:43:12 2019	1553701392	0	2002	2002	1
Wed Mar 27 12:47:40 2019	1553701660	0	2002	2002	1
Wed Mar 27 12:45:24 2019	1553701524	0	2002	2002	1
Wed Mar 27 12:51:09 2019	1553701869	0	2002	2002	1
Wed Mar 27 12:43:22 2019	1553701402	0	2002	2002	1
Wed Mar 27 12:47:20 2019	1553701640	0	2002	2002	1
Wed Mar 27 12:47:44 2019	1553701664	0	2002	2002	1
Wed Mar 27 12:45:28 2019	1553701528	0	2002	2002	1
Wed Mar 27 12:51:11 2019	1553701871	0	2001	2002	1
Wed Mar 27 12:48:12 2019	1553701692	1	2001	2002	1
Wed Mar 27 12:49:51 2019	1553701791	0	2002	2002	1
Wed Mar 27 12:45:26 2019	1553701526	0	2002	2002	1
Wed Mar 27 12:48:22 2019	1553701702	0	2002	2002	1
Wed Mar 27 12:45:42 2019	1553701542	0	2002	2002	1
Wed Mar 27 12:44:16 2019	1553701456	0	2002	2002	1
Wed Mar 27 12:43:34 2019	1553701414	0	2002	2002	1
Wed Mar 27 12:42:36 2019	1553701356	0	2002	2002	1
Wed Mar 27 12:46:46 2019	1553701606	0	2002	2002	1
Wed Mar 27 12:49:23 2019	1553701763	0	2002	2002	1
Wed Mar 27 12:51:03 2019	1553701863	0	2002	2002	1
Wed Mar 27 12:45:50 2019	1553701550	0	2002	2002	1
Wed Mar 27 12:50:17 2019	1553701817	0	2002	2002	1
Wed Mar 27 12:44:12 2019	1553701452	0	2002	2002	1
Wed Mar 27 12:47:34 2019	1553701654	0	2002	2002	1
Wed Mar 27 12:51:23 2019	1553701883	0	2002	2002	1
Wed Mar 27 12:46:44 2019	1553701604	1	2001	2002	0
Wed Mar 27 12:45:12 2019	1553701512	0	2002	2002	1
Wed Mar 27 12:44:52 2019	1553701492	0	2002	2002	2
Wed Mar 27 12:46:40 2019	1553701600	0	2002	2002	1
Wed Mar 27 12:47:10 2019	1553701630	0	2002	2002	1
Wed Mar 27 12:51:07 2019	1553701867	0	2002	2002	1
Wed Mar 27 12:46:32 2019	1553701592	0	2002	2002	1
Wed Mar 27 12:48:38 2019	1553701718	1	2001	2002	0
Wed Mar 27 12:50:53 2019	1553701853	0	2002	2002	1
Wed Mar 27 12:49:23 2019	1553701763	0	2001	2002	1
Wed Mar 27 12:50:43 2019	1553701843	0	2002	2002	1
Wed Mar 27 12:49:43 2019	1553701783	0	2002	2002	1
Wed Mar 27 12:43:22 2019	1553701402	0	2002	2002	1
Wed Mar 27 12:45:34 2019	1553701534	0	2002	2002	2
Wed Mar 27 12:46:36 2019	1553701596	0	2002	2002	1
Wed Mar 27 12:43:50 2019	1553701430	0	2002	2002	1
Wed Mar 27 12:42:48 2019	1553701368	0	2002	2002	1
Wed Mar 27 12:41:30 2019	1553701290	0	2002	2002	1
Wed Mar 27 12:45:02 2019	1553701502	0	2002	2002	1
Wed Mar 27 12:51:11 2019	1553701871	1	2001	2002	1
Wed Mar 27 12:44:16 2019	1553701456	0	2002	2002	1
Wed Mar 27 12:46:08 2019	1553701568	1	2001	2002	1
Wed Mar 27 12:41:32 2019	1553701292	0	2002	2002	1
Wed Mar 27 12:49:04 2019	1553701744	0	2002	2002	2
Wed Mar 27 12:42:48 2019	1553701368	0	2002	2002	1
Wed Mar 27 12:45:24 2019	1553701524	0	2002	2002	2
Wed Mar 27 12:51:07 2019	1553701867	0	2002	2002	1
Wed Mar 27 12:48:06 2019	1553701686	0	2002	2002	1
Wed Mar 27 12:44:30 2019	1553701470	0	2002	2002	1
Wed Mar 27 12:45:38 2019	1553701538	0	2001	2002	1
Wed Mar 27 12:42:00 2019	1553701320	0	2002	2002	1
Wed Mar 27 12:49:31 2019	1553701771	0	2002	2002	1
Wed Mar 27 12:44:00 2019	1553701440	0	2002	2002	1
Wed Mar 27 12:44:20 2019	1553701460	0	2002	2002	2
Wed Mar 27 12:42:46 2019	1553701366	0	2002	2002	1
Wed Mar 27 12:50:47 2019	1553701847	0	2002	2002	1
Wed Mar 27 12:47:18 2019	1553701638	0	2002	2002	2
Wed Mar 27 12:49:43 2019	1553701783	0	2002	2002	1
Wed Mar 27 12:41:40 2019	1553701300	0	2002	2002	1
Wed Mar 27 12:43:04 2019	1553701384	0	2002	2002	1
Wed Mar 27 12:42:56 2019	1553701376	0	2002	2002	1
Wed Mar 27 12:42:06 2019	1553701326	0	2002	2002	1
Wed Mar 27 12:47:52 2019	1553701672	0	2002	2002	1
Wed Mar 27 12:49:14 2019	1553701754	1	2001	2002	1
Wed Mar 27 12:44:24 2019	1553701464	0	2002	2002	1
Wed Mar 27 12:50:47 2019	1553701847	0	2002	2002	1
Wed Mar 27 12:47:48 2019	1553701668	0	2002	2002	1
Wed Mar 27 12:43:10 2019	1553701390	0	2002	2002	2
Wed Mar 27 12:46:06 2019	1553701566	0	2002	2002	1
Wed Mar 27 12:42:52 2019	1553701372	0	2002	2002	1
Wed Mar 27 12:45:22 2019	1553701522	1	2001	2002	0
Wed Mar 27 12:42:06 2019	1553701326	0	2002	2002	1
Wed Mar 27 12:41:30 2019	1553701290	0	2002	2002	1
Wed Mar 27 12:42:26 2019	1553701346	0	2002	2002	0
Wed Mar 27 12:44:14 2019	1553701454	1	2001	2002	1
Wed Mar 27 12:42:24 2019	1553701344	0	2002	2002	1
Wed Mar 27 12:42:44 2019	1553701364	0	2002	2002	1
Wed Mar 27 12:51:05 2019	1553701865	0	2002	2002	1
Wed Mar 27 12:42:16 2019	1553701336	0	2002	2002	1
Wed Mar 27 12:42:20 2019	1553701340	0	2002	2002	1
Wed Mar 27 12:41:50 2019	1553701310	0	2002	2002	1
Wed Mar 27 12:42:46 2019	1553701366	0	2002	2002	1
Wed Mar 27 12:49:53 2019	1553701793	0	2002	2002	2
Wed Mar 27 12:43:16 2019	1553701396	0	2002	2002	1
Wed Mar 27 12:43:36 2019	1553701416	0	2002	2002	1
Wed Mar 27 12:43:32 2019	1553701412	0	2002	2002	1
Wed Mar 27 12:43:42 2019	1553701422	0	2002	2002	1
Wed Mar 27 12:47:12 2019	1553701632	0	2002	2002	1
Wed Mar 27 12:51:01 2019	1553701861	0	2002	2002	1
Wed Mar 27 12:49:14 2019	1553701754	0	2002	2002	1
Wed Mar 27 12:44:26 2019	1553701466	0	2002	2002	1
Wed Mar 27 12:44:02 2019	1553701442	1	2001	2002	1
Wed Mar 27 12:44:44 2019	1553701484	0	2002	2002	1
Wed Mar 27 12:41:46 2019	1553701306	0	2002	2002	1
Wed Mar 27 12:49:33 2019	1553701773	0	2002	2002	2
Wed Mar 27 12:44:24 2019	1553701464	0	2002	2002	1
Wed Mar 27 12:51:01 2019	1553701861	0	2002	2002	1
Wed Mar 27 12:48:02 2019	1553701682	0	2002	2002	1
Wed Mar 27 12:47:50 2019	1553701670	0	2002	2002	1
Wed Mar 27 12:47:54 2019	1553701674	0	2002	2002	1
Wed Mar 27 12:50:19 2019	1553701819	0	2002	2002	1
Wed Mar 27 12:49:17 2019	1553701757	0	2002	2002	2
Wed Mar 27 12:43:38 2019	1553701418	0	2002	2002	1
Wed Mar 27 12:48:50 2019	1553701730	0	2002	2002	1
Wed Mar 27 12:44:22 2019	1553701462	0	2002	2002	1
Wed Mar 27 12:47:00 2019	1553701620	0	2002	2002	1
Wed Mar 27 12:44:14 2019	1553701454	0	2002	2002	2
Wed Mar 27 12:48:58 2019	1553701738	0	2002	2002	1
Wed Mar 27 12:48:06 2019	1553701686	0	2002	2002	1
Wed Mar 27 12:47:50 2019	1553701670	0	2002	2002	2
Wed Mar 27 12:43:54 2019	1553701434	0	2002	2002	2
Wed Mar 27 12:41:42 2019	1553701302	0	2002	2002	1
Wed Mar 27 12:42:26 2019	1553701346	1	2001	2002	0
Wed Mar 27 12:49:00 2019	1553701740	1	2001	2002	1
Wed Mar 27 12:49:27 2019	1553701767	0	2002	2002	1
Wed Mar 27 12:50:39 2019	1553701839	0	2002	2002	1
Wed Mar 27 12:44:36 2019	1553701476	0	2002	2002	1
Wed Mar 27 12:41:46 2019	1553701306	1	2002	2002	1
Wed Mar 27 12:45:04 2019	1553701504	0	2002	2002	1
Wed Mar 27 12:44:40 2019	1553701480	0	2002	2002	1
Wed Mar 27 12:44:58 2019	1553701498	0	2002	2002	1
Wed Mar 27 12:48:42 2019	1553701722	0	2002	2002	2
Wed Mar 27 12:45:16 2019	1553701516	0	2002	2002	1
Wed Mar 27 12:43:56 2019	1553701436	0	2002	2002	1
Wed Mar 27 12:50:59 2019	1553701859	0	2002	2002	1
Wed Mar 27 12:41:48 2019	1553701308	0	2002	2002	1
Wed Mar 27 12:48:08 2019	1553701688	0	2002	2002	1
Wed Mar 27 12:43:24 2019	1553701404	0	2002	2002	1
Wed Mar 27 12:42:40 2019	1553701360	0	2002	2002	1
Wed Mar 27 12:45:00 2019	1553701500	0	2002	2002	1
Wed Mar 27 12:45:10 2019	1553701510	1	2001	2002	1
Wed Mar 27 12:49:31 2019	1553701771	0	2002	2002	2
Wed Mar 27 12:42:12 2019	1553701332	1	2001	2002	1
Wed Mar 27 12:50:23 2019	1553701823	0	2002	2002	1
Wed Mar 27 12:46:34 2019	1553701594	0	2002	2002	1
Wed Mar 27 12:43:58 2019	1553701438	0	2002	2002	1
Wed Mar 27 12:41:34 2019	1553701294	0	2002	2002	2
Wed Mar 27 12:46:50 2019	1553701610	0	2002	2002	1
Wed Mar 27 12:50:55 2019	1553701855	0	2002	2002	1
Wed Mar 27 12:44:34 2019	1553701474	0	2002	2002	1
Wed Mar 27 12:42:24 2019	1553701344	0	2002	2002	1
Wed Mar 27 12:47:04 2019	1553701624	0	2002	2002	1
Wed Mar 27 12:44:58 2019	1553701498	0	2002	2002	1
Wed Mar 27 12:48:52 2019	1553701732	0	2002	2002	1
Wed Mar 27 12:50:59 2019	1553701859	0	2002	2002	1
Wed Mar 27 12:43:36 2019	1553701416	0	2002	2002	1
Wed Mar 27 12:42:18 2019	1553701338	0	2002	2002	1
Wed Mar 27 12:47:08 2019	1553701628	0	2002	2002	2
Wed Mar 27 12:46:26 2019	1553701586	0	2002	2002	1
Wed Mar 27 12:44:44 2019	1553701484	0	2002	2002	1
Wed Mar 27 12:47:14 2019	1553701634	0	2002	2002	1
Wed Mar 27 12:51:03 2019	1553701863	0	2002	2002	2
Wed Mar 27 12:49:00 2019	1553701740	0	2002	2002	1
Wed Mar 27 12:46:24 2019	1553701584	0	2002	2002	1
Wed Mar 27 12:45:48 2019	1553701548	1	2002	2002	0
Wed Mar 27 12:44:46 2019	1553701486	0	2002	2002	1
Wed Mar 27 12:47:46 2019	1553701666	0	2002	2002	1
Wed Mar 27 12:47:32 2019	1553701652	0	2002	2002	1
Wed Mar 27 12:42:14 2019	1553701334	0	2002	2002	1
Wed Mar 27 12:51:15 2019	1553701875	0	2002	2002	1
