starttime	seconds	ctime	dtime	ttime	wait
Thu Mar 28 10:49:57 2019	1553780997	0	10006	10006	8006
Thu Mar 28 10:50:47 2019	1553781047	0	10006	10006	8005
Thu Mar 28 10:53:23 2019	1553781203	1	10005	10006	8005
Thu Mar 28 10:48:47 2019	1553780927	0	10006	10006	8005
Thu Mar 28 10:50:01 2019	1553781001	0	10006	10006	8005
Thu Mar 28 10:56:43 2019	1553781403	0	10006	10006	8005
Thu Mar 28 10:56:41 2019	1553781401	0	10006	10006	8005
Thu Mar 28 10:54:53 2019	1553781293	1	10005	10006	8006
Thu Mar 28 10:55:49 2019	1553781349	0	10006	10006	8004
Thu Mar 28 10:56:25 2019	1553781385	0	10006	10006	8006
Thu Mar 28 10:49:09 2019	1553780949	0	10006	10006	8005
Thu Mar 28 10:50:19 2019	1553781019	0	10006	10006	8005
Thu Mar 28 10:49:47 2019	1553780987	0	10006	10006	8004
Thu Mar 28 10:55:47 2019	1553781347	1	10006	10006	8004
Thu Mar 28 10:50:49 2019	1553781049	0	10006	10006	8005
Thu Mar 28 10:55:57 2019	1553781357	1	10005	10006	8003
Thu Mar 28 10:56:35 2019	1553781395	1	10005	10006	8004
Thu Mar 28 10:50:11 2019	1553781011	0	10006	10006	8006
Thu Mar 28 10:55:37 2019	1553781337	0	10006	10006	8005
Thu Mar 28 10:56:19 2019	1553781379	0	10006	10006	8005
Thu Mar 28 10:49:53 2019	1553780993	0	10006	10006	8006
Thu Mar 28 10:53:13 2019	1553781193	1	10005	10006	8004
Thu Mar 28 10:50:23 2019	1553781023	0	10006	10006	8005
Thu Mar 28 10:51:09 2019	1553781069	1	10006	10006	8004
Thu Mar 28 10:56:37 2019	1553781397	1	10006	10006	8005
Thu Mar 28 10:54:53 2019	1553781293	0	10006	10006	8006
Thu Mar 28 10:51:07 2019	1553781067	1	10006	10006	8005
Thu Mar 28 10:47:59 2019	1553780879	0	10006	10006	8005
Thu Mar 28 10:49:59 2019	1553780999	0	10006	10006	8006
Thu Mar 28 10:56:23 2019	1553781383	0	10006	10006	8005
Thu Mar 28 10:56:49 2019	1553781409	0	10006	10006	8006
Thu Mar 28 10:50:37 2019	1553781037	0	10006	10006	8005
Thu Mar 28 10:56:21 2019	1553781381	0	10006	10006	8006
Thu Mar 28 10:50:21 2019	1553781021	0	10006	10006	8005
Thu Mar 28 10:55:59 2019	1553781359	0	10006	10006	8005
Thu Mar 28 10:57:30 2019	1553781450	0	10006	10006	8005
Thu Mar 28 10:48:35 2019	1553780915	0	10006	10006	8005
Thu Mar 28 10:56:45 2019	1553781405	0	10006	10007	8005
Thu Mar 28 10:55:15 2019	1553781315	1	10006	10007	8005
Thu Mar 28 10:53:15 2019	1553781195	0	10006	10007	8006
Thu Mar 28 10:55:41 2019	1553781341	0	10006	10007	8005
Thu Mar 28 10:48:03 2019	1553780883	0	10006	10007	8005
Thu Mar 28 10:53:11 2019	1553781191	0	10006	10007	8006
Thu Mar 28 10:56:52 2019	1553781412	0	10006	10007	8005
Thu Mar 28 10:53:25 2019	1553781205	0	10006	10007	8006
Thu Mar 28 10:49:09 2019	1553780949	0	10006	10007	8006
Thu Mar 28 10:49:59 2019	1553780999	0	10006	10007	8006
Thu Mar 28 10:49:51 2019	1553780991	0	10006	10007	8006
Thu Mar 28 10:51:19 2019	1553781079	0	10006	10007	8005
Thu Mar 28 10:48:13 2019	1553780893	1	10006	10007	8006
Thu Mar 28 10:53:17 2019	1553781197	0	10007	10007	8006
Thu Mar 28 10:50:29 2019	1553781029	0	10007	10007	8007
Thu Mar 28 10:50:19 2019	1553781019	0	10006	10007	8006
Thu Mar 28 10:50:45 2019	1553781045	0	10007	10007	8008
Thu Mar 28 10:54:57 2019	1553781297	0	10006	10007	8007
Thu Mar 28 10:49:41 2019	1553780981	0	10006	10007	8006
Thu Mar 28 10:54:51 2019	1553781291	0	10006	10007	8006
Thu Mar 28 10:56:43 2019	1553781403	0	10007	10007	8006
Thu Mar 28 10:50:35 2019	1553781035	0	10007	10007	8006
Thu Mar 28 10:52:21 2019	1553781141	0	10006	10007	8006
Thu Mar 28 10:47:57 2019	1553780877	0	10007	10007	8006
Thu Mar 28 10:51:17 2019	1553781077	1	10006	10007	8007
Thu Mar 28 10:54:57 2019	1553781297	0	10007	10007	8006
Thu Mar 28 10:49:43 2019	1553780983	0	10007	10007	8006
Thu Mar 28 10:56:39 2019	1553781399	0	10007	10007	8006
Thu Mar 28 10:50:37 2019	1553781037	0	10007	10007	8004
Thu Mar 28 10:56:27 2019	1553781387	0	10007	10007	8007
Thu Mar 28 10:56:55 2019	1553781415	0	10007	10007	8006
Thu Mar 28 10:51:13 2019	1553781073	0	10006	10007	8004
Thu Mar 28 10:50:21 2019	1553781021	0	10007	10007	8005
Thu Mar 28 10:55:05 2019	1553781305	0	10007	10007	8006
Thu Mar 28 10:56:58 2019	1553781418	0	10007	10007	8006
Thu Mar 28 10:48:33 2019	1553780913	0	10007	10007	8006
Thu Mar 28 10:49:49 2019	1553780989	0	10007	10007	8006
Thu Mar 28 10:57:27 2019	1553781447	0	10007	10007	8005
Thu Mar 28 10:56:07 2019	1553781367	0	10007	10007	8005
Thu Mar 28 10:51:21 2019	1553781081	0	10007	10007	8008
Thu Mar 28 10:55:35 2019	1553781335	1	10006	10007	8004
Thu Mar 28 10:51:03 2019	1553781063	0	10007	10007	8005
Thu Mar 28 10:55:59 2019	1553781359	0	10007	10007	8006
Thu Mar 28 10:52:23 2019	1553781143	0	10007	10007	8006
Thu Mar 28 10:52:21 2019	1553781141	2	10005	10007	8005
Thu Mar 28 10:55:11 2019	1553781311	0	10007	10007	8006
Thu Mar 28 10:56:17 2019	1553781377	1	10006	10007	8006
Thu Mar 28 10:56:39 2019	1553781399	0	10007	10007	8005
Thu Mar 28 10:51:01 2019	1553781061	0	10007	10007	8006
Thu Mar 28 10:53:21 2019	1553781201	0	10007	10007	8007
Thu Mar 28 10:56:57 2019	1553781417	0	10007	10007	8005
Thu Mar 28 10:56:41 2019	1553781401	0	10007	10007	8006
Thu Mar 28 10:56:29 2019	1553781389	1	10006	10007	8006
Thu Mar 28 10:50:25 2019	1553781025	0	10007	10007	8005
Thu Mar 28 10:56:01 2019	1553781361	0	10007	10007	8006
Thu Mar 28 10:52:03 2019	1553781123	0	10007	10007	8008
Thu Mar 28 10:50:13 2019	1553781013	0	10007	10007	8006
Thu Mar 28 10:56:46 2019	1553781406	0	10007	10007	8006
Thu Mar 28 10:50:31 2019	1553781031	0	10007	10007	8005
Thu Mar 28 10:57:29 2019	1553781449	0	10007	10007	8006
Thu Mar 28 10:56:13 2019	1553781373	0	10007	10007	8006
Thu Mar 28 10:56:50 2019	1553781410	0	10007	10007	8006
Thu Mar 28 10:56:15 2019	1553781375	0	10007	10007	8006
Thu Mar 28 10:55:13 2019	1553781313	0	10007	10007	8006
Thu Mar 28 10:53:13 2019	1553781193	1	10006	10007	8003
Thu Mar 28 10:56:15 2019	1553781375	0	10007	10007	8005
Thu Mar 28 10:50:15 2019	1553781015	1	10006	10007	8005
Thu Mar 28 10:55:43 2019	1553781343	1	10006	10007	8005
Thu Mar 28 10:47:51 2019	1553780871	0	10007	10007	8008
Thu Mar 28 10:53:19 2019	1553781199	0	10007	10007	8006
Thu Mar 28 10:52:39 2019	1553781159	0	10007	10007	8007
Thu Mar 28 10:49:57 2019	1553780997	0	10007	10007	8006
Thu Mar 28 10:56:54 2019	1553781414	1	10006	10007	8006
Thu Mar 28 10:50:31 2019	1553781031	1	10006	10007	8005
Thu Mar 28 10:54:55 2019	1553781295	1	10006	10007	8005
Thu Mar 28 10:57:06 2019	1553781426	1	10006	10007	8006
Thu Mar 28 10:48:19 2019	1553780899	0	10007	10007	8007
Thu Mar 28 10:56:03 2019	1553781363	0	10007	10007	8006
Thu Mar 28 10:56:53 2019	1553781413	0	10007	10007	8006
Thu Mar 28 10:51:01 2019	1553781061	0	10007	10007	8007
Thu Mar 28 10:49:55 2019	1553780995	0	10007	10007	8006
Thu Mar 28 10:49:47 2019	1553780987	0	10007	10007	8006
Thu Mar 28 10:51:23 2019	1553781083	0	10007	10007	8006
Thu Mar 28 10:51:09 2019	1553781069	0	10007	10007	8006
Thu Mar 28 10:55:39 2019	1553781339	0	10007	10007	8006
Thu Mar 28 10:56:59 2019	1553781419	1	10006	10007	8007
Thu Mar 28 10:52:01 2019	1553781121	0	10007	10007	8006
Thu Mar 28 10:55:31 2019	1553781331	1	10006	10007	8004
Thu Mar 28 10:52:05 2019	1553781125	0	10007	10007	8005
Thu Mar 28 10:56:48 2019	1553781408	0	10007	10007	8006
Thu Mar 28 10:49:03 2019	1553780943	1	10006	10007	8006
Thu Mar 28 10:47:49 2019	1553780869	0	10007	10007	8005
Thu Mar 28 10:49:05 2019	1553780945	0	10007	10007	8007
Thu Mar 28 10:49:13 2019	1553780953	0	10007	10007	8006
Thu Mar 28 10:54:45 2019	1553781285	0	10007	10007	8007
Thu Mar 28 10:55:29 2019	1553781329	0	10007	10007	8007
Thu Mar 28 10:56:07 2019	1553781367	0	10007	10007	8006
Thu Mar 28 10:55:51 2019	1553781351	0	10007	10007	8007
Thu Mar 28 10:57:18 2019	1553781438	0	10007	10007	8006
Thu Mar 28 10:56:09 2019	1553781369	0	10007	10007	8006
Thu Mar 28 10:48:49 2019	1553780929	0	10007	10007	8006
Thu Mar 28 10:52:01 2019	1553781121	0	10007	10007	8005
Thu Mar 28 10:50:07 2019	1553781007	0	10007	10007	8006
Thu Mar 28 10:56:56 2019	1553781416	0	10007	10007	8006
Thu Mar 28 10:56:31 2019	1553781391	0	10007	10007	8006
Thu Mar 28 10:55:27 2019	1553781327	0	10007	10007	8007
Thu Mar 28 10:52:43 2019	1553781163	1	10006	10007	8007
Thu Mar 28 10:51:17 2019	1553781077	0	10007	10007	8007
Thu Mar 28 10:52:23 2019	1553781143	1	10006	10007	8006
Thu Mar 28 10:55:09 2019	1553781309	0	10007	10007	8007
Thu Mar 28 10:56:01 2019	1553781361	0	10007	10007	8006
Thu Mar 28 10:47:47 2019	1553780867	0	10007	10007	8006
Thu Mar 28 10:50:05 2019	1553781005	1	10007	10007	8004
Thu Mar 28 10:53:19 2019	1553781199	1	10006	10007	8007
Thu Mar 28 10:51:11 2019	1553781071	0	10007	10007	8007
Thu Mar 28 10:56:09 2019	1553781369	0	10007	10007	8006
Thu Mar 28 10:50:27 2019	1553781027	0	10007	10007	8004
Thu Mar 28 10:57:23 2019	1553781443	0	10007	10007	8006
Thu Mar 28 10:57:26 2019	1553781446	0	10007	10007	8007
Thu Mar 28 10:49:15 2019	1553780955	0	10007	10007	8006
Thu Mar 28 10:57:01 2019	1553781421	0	10007	10007	8006
Thu Mar 28 10:52:51 2019	1553781171	0	10007	10007	8006
Thu Mar 28 10:54:59 2019	1553781299	0	10007	10007	8007
Thu Mar 28 10:48:43 2019	1553780923	1	10007	10007	8006
Thu Mar 28 10:50:33 2019	1553781033	0	10007	10007	8006
Thu Mar 28 10:52:37 2019	1553781157	0	10007	10007	8005
Thu Mar 28 10:55:17 2019	1553781317	1	10006	10007	8005
Thu Mar 28 10:55:13 2019	1553781313	0	10007	10007	8007
Thu Mar 28 10:56:47 2019	1553781407	0	10007	10007	8006
Thu Mar 28 10:49:39 2019	1553780979	0	10007	10007	8006
Thu Mar 28 10:51:55 2019	1553781115	1	10007	10007	8006
Thu Mar 28 10:53:11 2019	1553781191	0	10007	10007	8007
Thu Mar 28 10:57:22 2019	1553781442	0	10007	10007	8007
Thu Mar 28 10:49:07 2019	1553780947	0	10007	10007	8006
Thu Mar 28 10:52:45 2019	1553781165	0	10007	10007	8007
Thu Mar 28 10:57:08 2019	1553781428	0	10007	10007	8006
Thu Mar 28 10:57:00 2019	1553781420	0	10007	10007	8007
Thu Mar 28 10:53:27 2019	1553781207	0	10007	10007	8005
Thu Mar 28 10:55:01 2019	1553781301	0	10007	10007	8005
Thu Mar 28 10:57:21 2019	1553781441	0	10007	10007	8007
Thu Mar 28 10:53:27 2019	1553781207	0	10007	10007	8006
Thu Mar 28 10:51:19 2019	1553781079	0	10007	10007	8006
Thu Mar 28 10:57:28 2019	1553781448	0	10007	10007	8006
Thu Mar 28 10:57:10 2019	1553781430	0	10007	10007	8007
Thu Mar 28 10:49:41 2019	1553780981	0	10007	10007	8006
Thu Mar 28 10:49:55 2019	1553780995	0	10007	10007	8006
Thu Mar 28 10:49:43 2019	1553780983	0	10007	10007	8007
Thu Mar 28 10:49:37 2019	1553780977	1	10006	10007	8005
Thu Mar 28 10:57:25 2019	1553781445	1	10007	10007	8006
Thu Mar 28 10:55:19 2019	1553781319	0	10007	10007	8006
Thu Mar 28 10:53:43 2019	1553781223	0	10007	10007	8008
Thu Mar 28 10:48:45 2019	1553780925	0	10007	10007	8006
Thu Mar 28 10:51:59 2019	1553781119	0	10007	10007	8006
Thu Mar 28 10:57:02 2019	1553781422	0	10007	10007	8006
Thu Mar 28 10:56:51 2019	1553781411	0	10007	10007	8006
Thu Mar 28 10:49:39 2019	1553780979	0	10007	10007	8006
Thu Mar 28 10:48:05 2019	1553780885	0	10007	10007	8006
Thu Mar 28 10:49:11 2019	1553780951	0	10007	10007	8006
Thu Mar 28 10:56:11 2019	1553781371	0	10007	10007	8007
Thu Mar 28 10:55:27 2019	1553781327	0	10007	10007	8007
Thu Mar 28 10:51:23 2019	1553781083	1	10007	10007	8005
Thu Mar 28 10:51:57 2019	1553781117	0	10007	10008	8007
Thu Mar 28 10:53:21 2019	1553781201	0	10007	10008	8007
Thu Mar 28 10:52:19 2019	1553781139	0	10007	10008	8007
Thu Mar 28 10:54:49 2019	1553781289	0	10007	10008	8008
Thu Mar 28 10:52:41 2019	1553781161	0	10007	10008	8007
Thu Mar 28 10:56:33 2019	1553781393	0	10007	10008	8007
Thu Mar 28 10:53:29 2019	1553781209	0	10007	10008	8007
Thu Mar 28 10:47:55 2019	1553780875	1	10007	10008	8007
Thu Mar 28 10:52:57 2019	1553781177	0	10007	10008	8006
Thu Mar 28 10:51:11 2019	1553781071	0	10007	10008	8007
Thu Mar 28 10:51:13 2019	1553781073	0	10007	10008	8005
Thu Mar 28 10:52:59 2019	1553781179	0	10007	10008	8006
Thu Mar 28 10:57:12 2019	1553781432	0	10007	10008	8006
Thu Mar 28 10:51:03 2019	1553781063	0	10007	10008	8006
Thu Mar 28 10:50:25 2019	1553781025	0	10007	10008	8007
Thu Mar 28 10:50:43 2019	1553781043	0	10007	10008	8007
Thu Mar 28 10:53:07 2019	1553781187	0	10007	10008	8008
Thu Mar 28 10:49:01 2019	1553780941	0	10007	10008	8007
Thu Mar 28 10:53:17 2019	1553781197	0	10008	10008	8005
Thu Mar 28 10:50:49 2019	1553781049	0	10007	10008	8006
Thu Mar 28 10:57:14 2019	1553781434	0	10007	10008	8006
Thu Mar 28 10:49:13 2019	1553780953	0	10007	10008	8008
Thu Mar 28 10:52:05 2019	1553781125	0	10007	10008	8006
Thu Mar 28 10:51:25 2019	1553781085	0	10007	10008	8007
Thu Mar 28 10:53:29 2019	1553781209	0	10008	10008	8007
Thu Mar 28 10:51:15 2019	1553781075	0	10007	10008	8007
Thu Mar 28 10:55:31 2019	1553781331	0	10008	10008	8006
Thu Mar 28 10:52:03 2019	1553781123	0	10008	10008	8007
Thu Mar 28 10:53:49 2019	1553781229	0	10008	10008	8006
Thu Mar 28 10:52:53 2019	1553781173	0	10008	10008	8007
Thu Mar 28 10:48:35 2019	1553780915	0	10008	10008	8006
Thu Mar 28 10:50:45 2019	1553781045	0	10008	10008	8007
Thu Mar 28 10:54:43 2019	1553781283	0	10008	10008	8007
Thu Mar 28 10:52:35 2019	1553781155	1	10007	10008	8006
Thu Mar 28 10:48:51 2019	1553780931	0	10008	10008	8006
Thu Mar 28 10:56:37 2019	1553781397	0	10007	10008	8006
Thu Mar 28 10:48:13 2019	1553780893	1	10007	10008	8006
Thu Mar 28 10:48:15 2019	1553780895	0	10008	10008	8007
Thu Mar 28 10:52:09 2019	1553781129	0	10008	10008	8006
Thu Mar 28 10:53:45 2019	1553781225	1	10007	10008	8005
Thu Mar 28 10:57:04 2019	1553781424	0	10008	10008	8007
Thu Mar 28 10:50:17 2019	1553781017	0	10008	10008	8006
Thu Mar 28 10:50:23 2019	1553781023	0	10008	10008	8006
Thu Mar 28 10:53:51 2019	1553781231	0	10008	10008	8006
Thu Mar 28 10:52:35 2019	1553781155	1	10007	10008	8006
Thu Mar 28 10:50:51 2019	1553781051	0	10007	10008	8005
Thu Mar 28 10:48:01 2019	1553780881	0	10007	10008	8007
Thu Mar 28 10:50:53 2019	1553781053	0	10007	10008	8007
Thu Mar 28 10:48:17 2019	1553780897	1	10007	10008	8007
Thu Mar 28 10:53:25 2019	1553781205	0	10008	10008	8006
Thu Mar 28 10:50:09 2019	1553781009	0	10008	10008	8006
Thu Mar 28 10:56:27 2019	1553781387	0	10008	10008	8006
Thu Mar 28 10:56:33 2019	1553781393	1	10007	10008	8006
Thu Mar 28 10:55:01 2019	1553781301	0	10008	10008	8005
Thu Mar 28 10:48:11 2019	1553780891	0	10008	10008	8007
Thu Mar 28 10:52:43 2019	1553781163	0	10007	10008	8007
Thu Mar 28 10:48:53 2019	1553780933	0	10008	10008	8005
Thu Mar 28 10:53:01 2019	1553781181	0	10008	10008	8006
Thu Mar 28 10:55:21 2019	1553781321	0	10008	10008	8006
Thu Mar 28 10:56:03 2019	1553781363	0	10008	10008	8007
Thu Mar 28 10:55:57 2019	1553781357	0	10008	10008	8007
Thu Mar 28 10:57:15 2019	1553781435	0	10008	10008	8007
Thu Mar 28 10:51:59 2019	1553781119	0	10008	10008	8006
Thu Mar 28 10:57:16 2019	1553781436	0	10008	10008	8007
Thu Mar 28 10:50:17 2019	1553781017	1	10007	10008	8005
Thu Mar 28 10:50:41 2019	1553781041	0	10008	10008	8008
Thu Mar 28 10:47:55 2019	1553780875	0	10008	10008	8006
Thu Mar 28 10:53:01 2019	1553781181	0	10008	10008	8006
Thu Mar 28 10:50:29 2019	1553781029	0	10008	10008	8009
Thu Mar 28 10:53:49 2019	1553781229	0	10008	10008	8007
Thu Mar 28 10:56:29 2019	1553781389	1	10007	10008	8007
Thu Mar 28 10:52:59 2019	1553781179	0	10008	10008	8008
Thu Mar 28 10:48:29 2019	1553780909	0	10008	10008	8007
Thu Mar 28 10:55:21 2019	1553781321	0	10008	10008	8007
Thu Mar 28 10:56:11 2019	1553781371	0	10008	10008	8007
Thu Mar 28 10:55:07 2019	1553781307	0	10008	10008	8007
Thu Mar 28 10:47:49 2019	1553780869	0	10008	10008	8006
Thu Mar 28 10:50:33 2019	1553781033	0	10008	10008	8006
Thu Mar 28 10:54:37 2019	1553781277	0	10008	10008	8007
Thu Mar 28 10:55:03 2019	1553781303	0	10008	10008	8009
Thu Mar 28 10:55:25 2019	1553781325	0	10008	10008	8006
Thu Mar 28 10:55:15 2019	1553781315	0	10008	10008	8007
Thu Mar 28 10:55:29 2019	1553781329	0	10008	10008	8006
Thu Mar 28 10:49:03 2019	1553780943	0	10008	10008	8007
Thu Mar 28 10:48:39 2019	1553780919	0	10008	10008	8012
Thu Mar 28 10:51:57 2019	1553781117	0	10008	10008	8008
Thu Mar 28 10:48:05 2019	1553780885	0	10008	10008	8007
Thu Mar 28 10:53:09 2019	1553781189	0	10008	10008	8007
Thu Mar 28 10:51:21 2019	1553781081	0	10008	10008	8007
Thu Mar 28 10:55:11 2019	1553781311	0	10008	10008	8007
Thu Mar 28 10:54:49 2019	1553781289	0	10008	10008	8008
Thu Mar 28 10:53:45 2019	1553781225	1	10007	10008	8005
Thu Mar 28 10:50:35 2019	1553781035	0	10008	10008	8007
Thu Mar 28 10:48:21 2019	1553780901	0	10008	10008	8008
Thu Mar 28 10:55:05 2019	1553781305	0	10008	10008	8007
Thu Mar 28 10:49:11 2019	1553780951	0	10008	10008	8007
Thu Mar 28 10:47:47 2019	1553780867	0	10008	10008	8007
Thu Mar 28 10:48:25 2019	1553780905	0	10008	10008	8008
Thu Mar 28 10:54:55 2019	1553781295	0	10008	10008	8006
Thu Mar 28 10:57:19 2019	1553781439	0	10008	10008	8008
Thu Mar 28 10:51:39 2019	1553781099	0	10008	10008	8007
Thu Mar 28 10:51:51 2019	1553781111	0	10008	10008	8007
Thu Mar 28 10:49:05 2019	1553780945	0	10008	10008	8006
Thu Mar 28 10:54:05 2019	1553781245	0	10008	10008	8008
Thu Mar 28 10:56:35 2019	1553781395	0	10008	10008	8007
Thu Mar 28 10:50:55 2019	1553781055	0	10008	10008	8008
Thu Mar 28 10:50:43 2019	1553781043	0	10008	10008	8005
Thu Mar 28 10:48:09 2019	1553780889	0	10008	10008	8007
Thu Mar 28 10:55:09 2019	1553781309	0	10008	10008	8008
Thu Mar 28 10:54:47 2019	1553781287	0	10008	10008	8007
Thu Mar 28 10:52:47 2019	1553781167	0	10008	10008	8007
Thu Mar 28 10:53:43 2019	1553781223	0	10008	10008	8007
Thu Mar 28 10:50:55 2019	1553781055	0	10008	10008	8009
Thu Mar 28 10:57:24 2019	1553781444	0	10008	10008	8007
Thu Mar 28 10:56:31 2019	1553781391	0	10008	10008	8007
Thu Mar 28 10:55:07 2019	1553781307	0	10008	10008	8007
Thu Mar 28 10:51:37 2019	1553781097	0	10008	10008	8007
Thu Mar 28 10:48:17 2019	1553780897	0	10008	10008	8007
Thu Mar 28 10:53:47 2019	1553781227	1	10007	10008	8005
Thu Mar 28 10:49:17 2019	1553780957	0	10008	10008	8006
Thu Mar 28 10:49:33 2019	1553780973	0	10008	10008	8007
Thu Mar 28 10:52:55 2019	1553781175	0	10008	10008	8006
Thu Mar 28 10:53:05 2019	1553781185	0	10008	10008	8009
Thu Mar 28 10:50:27 2019	1553781027	1	10007	10008	8005
Thu Mar 28 10:52:39 2019	1553781159	0	10008	10008	8007
Thu Mar 28 10:50:11 2019	1553781011	0	10008	10008	8007
Thu Mar 28 10:48:27 2019	1553780907	1	10008	10008	8008
Thu Mar 28 10:48:55 2019	1553780935	0	10008	10008	8007
Thu Mar 28 10:52:49 2019	1553781169	0	10008	10008	8007
Thu Mar 28 10:47:53 2019	1553780873	1	10008	10008	8005
Thu Mar 28 10:51:47 2019	1553781107	0	10008	10008	8008
Thu Mar 28 10:50:51 2019	1553781051	0	10008	10008	8007
Thu Mar 28 10:53:07 2019	1553781187	0	10008	10008	8007
Thu Mar 28 10:48:11 2019	1553780891	0	10008	10008	8006
Thu Mar 28 10:49:07 2019	1553780947	0	10008	10008	8007
Thu Mar 28 10:57:13 2019	1553781433	0	10008	10008	8007
Thu Mar 28 10:51:05 2019	1553781065	0	10008	10008	8007
Thu Mar 28 10:48:29 2019	1553780909	0	10008	10008	8007
Thu Mar 28 10:48:41 2019	1553780921	0	10008	10008	8007
Thu Mar 28 10:54:37 2019	1553781277	0	10008	10008	8007
Thu Mar 28 10:55:55 2019	1553781355	0	10008	10008	8004
Thu Mar 28 10:51:45 2019	1553781105	1	10008	10008	8006
Thu Mar 28 10:51:31 2019	1553781091	0	10008	10008	8008
Thu Mar 28 10:47:53 2019	1553780873	1	10008	10008	8008
Thu Mar 28 10:48:15 2019	1553780895	0	10008	10008	8006
Thu Mar 28 10:47:45 2019	1553780865	1	10007	10008	8006
Thu Mar 28 10:56:05 2019	1553781365	0	10008	10008	8006
Thu Mar 28 10:57:03 2019	1553781423	1	10008	10008	8006
Thu Mar 28 10:54:51 2019	1553781291	1	10008	10008	8005
Thu Mar 28 10:55:17 2019	1553781317	0	10008	10008	8007
Thu Mar 28 10:52:49 2019	1553781169	0	10008	10008	8009
Thu Mar 28 10:49:01 2019	1553780941	0	10008	10008	8008
Thu Mar 28 10:52:57 2019	1553781177	1	10008	10009	8006
Thu Mar 28 10:53:09 2019	1553781189	0	10008	10009	8007
Thu Mar 28 10:54:07 2019	1553781247	0	10008	10009	8007
Thu Mar 28 10:50:41 2019	1553781041	0	10008	10009	8007
Thu Mar 28 10:51:05 2019	1553781065	0	10008	10009	8007
Thu Mar 28 10:49:33 2019	1553780973	1	10008	10009	8007
Thu Mar 28 10:54:01 2019	1553781241	0	10008	10009	8007
Thu Mar 28 10:54:11 2019	1553781251	0	10008	10009	8008
Thu Mar 28 10:51:35 2019	1553781095	0	10008	10009	8008
Thu Mar 28 10:51:39 2019	1553781099	1	10008	10009	8006
