starttime	seconds	ctime	dtime	ttime	wait
Thu Mar 28 12:35:45 2019	1553787345	0	2002	2002	1
Thu Mar 28 12:35:35 2019	1553787335	0	2002	2002	1
Thu Mar 28 12:36:39 2019	1553787399	0	2002	2002	1
Thu Mar 28 12:35:32 2019	1553787332	0	2002	2002	1
Thu Mar 28 12:37:07 2019	1553787427	0	2002	2002	2
Thu Mar 28 12:37:15 2019	1553787435	0	2002	2002	1
Thu Mar 28 12:35:42 2019	1553787342	0	2002	2002	1
Thu Mar 28 12:37:03 2019	1553787423	0	2002	2002	1
Thu Mar 28 12:36:09 2019	1553787369	0	2002	2002	1
Thu Mar 28 12:36:21 2019	1553787381	0	2002	2002	0
Thu Mar 28 12:36:11 2019	1553787371	0	2002	2002	1
Thu Mar 28 12:36:57 2019	1553787417	0	2002	2002	1
Thu Mar 28 12:37:03 2019	1553787423	0	2002	2002	2
Thu Mar 28 12:36:19 2019	1553787379	0	2002	2002	1
Thu Mar 28 12:35:27 2019	1553787327	0	2002	2002	1
Thu Mar 28 12:36:49 2019	1553787409	0	2002	2002	1
Thu Mar 28 12:36:17 2019	1553787377	0	2002	2002	1
Thu Mar 28 12:36:35 2019	1553787395	0	2002	2002	2
Thu Mar 28 12:37:09 2019	1553787429	0	2002	2002	1
Thu Mar 28 12:36:33 2019	1553787393	0	2002	2002	1
Thu Mar 28 12:35:39 2019	1553787339	0	2002	2002	1
Thu Mar 28 12:36:25 2019	1553787385	0	2002	2002	1
Thu Mar 28 12:36:21 2019	1553787381	0	2002	2002	2
Thu Mar 28 12:37:13 2019	1553787433	0	2002	2002	1
Thu Mar 28 12:37:01 2019	1553787421	0	2002	2002	2
Thu Mar 28 12:36:35 2019	1553787395	0	2002	2002	2
Thu Mar 28 12:37:13 2019	1553787433	0	2002	2002	2
Thu Mar 28 12:36:45 2019	1553787405	0	2002	2002	1
Thu Mar 28 12:35:33 2019	1553787333	0	2002	2002	2
Thu Mar 28 12:36:07 2019	1553787367	0	2002	2002	1
Thu Mar 28 12:36:09 2019	1553787369	0	2002	2002	1
Thu Mar 28 12:37:07 2019	1553787427	0	2002	2002	1
Thu Mar 28 12:37:03 2019	1553787423	0	2002	2002	2
Thu Mar 28 12:37:05 2019	1553787425	0	2002	2002	1
Thu Mar 28 12:36:17 2019	1553787377	0	2002	2002	2
Thu Mar 28 12:36:47 2019	1553787407	0	2002	2002	2
Thu Mar 28 12:35:45 2019	1553787345	0	2002	2002	1
Thu Mar 28 12:36:49 2019	1553787409	0	2002	2002	1
Thu Mar 28 12:36:04 2019	1553787364	0	2002	2002	1
Thu Mar 28 12:35:40 2019	1553787340	0	2002	2002	2
Thu Mar 28 12:36:35 2019	1553787395	0	2002	2002	2
Thu Mar 28 12:37:15 2019	1553787435	0	2002	2002	1
Thu Mar 28 12:36:47 2019	1553787407	0	2002	2002	2
Thu Mar 28 12:36:49 2019	1553787409	0	2002	2002	1
Thu Mar 28 12:36:09 2019	1553787369	0	2002	2002	2
Thu Mar 28 12:36:41 2019	1553787401	0	2002	2002	1
Thu Mar 28 12:35:47 2019	1553787347	0	2002	2002	1
Thu Mar 28 12:36:35 2019	1553787395	0	2002	2002	1
Thu Mar 28 12:36:21 2019	1553787381	0	2002	2002	0
Thu Mar 28 12:37:05 2019	1553787425	0	2002	2002	1
Thu Mar 28 12:35:39 2019	1553787339	0	2002	2002	1
Thu Mar 28 12:36:07 2019	1553787367	0	2002	2002	1
Thu Mar 28 12:35:33 2019	1553787333	0	2002	2002	2
Thu Mar 28 12:36:47 2019	1553787407	0	2002	2002	2
Thu Mar 28 12:36:49 2019	1553787409	0	2002	2002	1
Thu Mar 28 12:36:29 2019	1553787389	0	2002	2002	2
Thu Mar 28 12:36:23 2019	1553787383	1	2001	2002	1
Thu Mar 28 12:36:59 2019	1553787419	0	2002	2002	1
Thu Mar 28 12:36:07 2019	1553787367	0	2002	2002	1
Thu Mar 28 12:35:41 2019	1553787341	0	2002	2002	2
Thu Mar 28 12:36:21 2019	1553787381	0	2002	2002	1
Thu Mar 28 12:36:09 2019	1553787369	0	2002	2002	2
Thu Mar 28 12:37:01 2019	1553787421	0	2002	2002	2
Thu Mar 28 12:37:05 2019	1553787425	0	2002	2002	1
Thu Mar 28 12:36:31 2019	1553787391	0	2002	2002	2
Thu Mar 28 12:35:35 2019	1553787335	0	2002	2002	1
Thu Mar 28 12:36:47 2019	1553787407	0	2002	2002	2
Thu Mar 28 12:37:07 2019	1553787427	0	2002	2002	1
Thu Mar 28 12:35:46 2019	1553787346	0	2002	2002	2
Thu Mar 28 12:36:19 2019	1553787379	1	2002	2002	1
Thu Mar 28 12:37:03 2019	1553787423	0	2002	2002	2
Thu Mar 28 12:36:51 2019	1553787411	0	2002	2002	2
Thu Mar 28 12:37:13 2019	1553787433	0	2002	2002	1
Thu Mar 28 12:35:37 2019	1553787337	0	2002	2002	1
Thu Mar 28 12:36:58 2019	1553787418	0	2002	2002	2
Thu Mar 28 12:36:45 2019	1553787405	0	2002	2002	2
Thu Mar 28 12:37:05 2019	1553787425	0	2002	2002	1
Thu Mar 28 12:36:43 2019	1553787403	0	2002	2002	2
Thu Mar 28 12:36:11 2019	1553787371	0	2002	2002	1
Thu Mar 28 12:36:37 2019	1553787397	0	2002	2002	1
Thu Mar 28 12:36:49 2019	1553787409	0	2002	2002	2
Thu Mar 28 12:36:39 2019	1553787399	0	2002	2002	2
Thu Mar 28 12:36:37 2019	1553787397	0	2002	2002	1
Thu Mar 28 12:36:35 2019	1553787395	0	2002	2002	2
Thu Mar 28 12:36:51 2019	1553787411	0	2002	2002	2
Thu Mar 28 12:35:35 2019	1553787335	0	2002	2002	1
Thu Mar 28 12:36:21 2019	1553787381	0	2002	2002	2
Thu Mar 28 12:35:31 2019	1553787331	0	2002	2002	1
Thu Mar 28 12:36:19 2019	1553787379	0	2002	2002	0
Thu Mar 28 12:37:07 2019	1553787427	0	2002	2002	2
Thu Mar 28 12:36:05 2019	1553787365	0	2002	2002	1
Thu Mar 28 12:36:17 2019	1553787377	0	2002	2002	2
Thu Mar 28 12:37:05 2019	1553787425	0	2002	2002	1
Thu Mar 28 12:37:05 2019	1553787425	0	2002	2002	1
Thu Mar 28 12:36:43 2019	1553787403	0	2002	2002	2
Thu Mar 28 12:35:33 2019	1553787333	0	2002	2002	2
Thu Mar 28 12:36:49 2019	1553787409	0	2002	2002	1
Thu Mar 28 12:36:51 2019	1553787411	0	2002	2002	1
Thu Mar 28 12:36:43 2019	1553787403	0	2002	2002	2
Thu Mar 28 12:37:02 2019	1553787422	0	2002	2002	2
Thu Mar 28 12:36:05 2019	1553787365	0	2002	2002	2
Thu Mar 28 12:35:41 2019	1553787341	0	2002	2002	2
Thu Mar 28 12:35:33 2019	1553787333	0	2002	2002	2
Thu Mar 28 12:35:45 2019	1553787345	0	2002	2002	1
Thu Mar 28 12:36:39 2019	1553787399	0	2002	2002	2
Thu Mar 28 12:36:33 2019	1553787393	0	2002	2002	1
Thu Mar 28 12:36:25 2019	1553787385	0	2002	2002	1
Thu Mar 28 12:36:27 2019	1553787387	0	2002	2002	5
Thu Mar 28 12:37:03 2019	1553787423	0	2002	2002	2
Thu Mar 28 12:36:11 2019	1553787371	0	2002	2002	1
Thu Mar 28 12:37:15 2019	1553787435	0	2002	2002	1
Thu Mar 28 12:36:57 2019	1553787417	0	2002	2002	2
Thu Mar 28 12:36:35 2019	1553787395	0	2002	2002	2
Thu Mar 28 12:36:01 2019	1553787361	0	2002	2002	2
Thu Mar 28 12:36:35 2019	1553787395	0	2002	2002	2
Thu Mar 28 12:36:27 2019	1553787387	0	2002	2002	1
Thu Mar 28 12:36:11 2019	1553787371	0	2002	2002	1
Thu Mar 28 12:35:48 2019	1553787348	0	2002	2002	1
Thu Mar 28 12:36:15 2019	1553787375	0	2002	2002	1
Thu Mar 28 12:36:53 2019	1553787413	0	2002	2002	1
Thu Mar 28 12:36:17 2019	1553787377	0	2002	2002	1
Thu Mar 28 12:36:41 2019	1553787401	0	2002	2002	2
Thu Mar 28 12:36:39 2019	1553787399	0	2002	2002	1
Thu Mar 28 12:37:01 2019	1553787421	0	2002	2002	2
Thu Mar 28 12:36:36 2019	1553787396	0	2002	2002	2
Thu Mar 28 12:35:27 2019	1553787327	0	2002	2002	2
Thu Mar 28 12:36:05 2019	1553787365	0	2002	2002	2
Thu Mar 28 12:36:45 2019	1553787405	0	2002	2002	2
Thu Mar 28 12:36:27 2019	1553787387	0	2002	2002	2
Thu Mar 28 12:36:06 2019	1553787366	0	2002	2002	2
Thu Mar 28 12:36:31 2019	1553787391	0	2002	2002	2
Thu Mar 28 12:35:58 2019	1553787358	0	2002	2002	2
Thu Mar 28 12:35:35 2019	1553787335	0	2002	2002	2
Thu Mar 28 12:37:11 2019	1553787431	0	2002	2002	2
Thu Mar 28 12:37:15 2019	1553787435	0	2002	2002	1
Thu Mar 28 12:36:17 2019	1553787377	0	2002	2002	1
Thu Mar 28 12:35:31 2019	1553787331	0	2002	2002	2
Thu Mar 28 12:36:24 2019	1553787384	0	2002	2002	1
Thu Mar 28 12:36:05 2019	1553787365	1	2002	2002	2
Thu Mar 28 12:37:03 2019	1553787423	0	2002	2002	1
Thu Mar 28 12:35:53 2019	1553787353	0	2002	2002	2
Thu Mar 28 12:35:39 2019	1553787339	0	2002	2002	2
Thu Mar 28 12:35:21 2019	1553787321	0	2002	2002	2
Thu Mar 28 12:35:39 2019	1553787339	0	2002	2002	2
Thu Mar 28 12:36:35 2019	1553787395	0	2002	2002	2
Thu Mar 28 12:36:09 2019	1553787369	0	2002	2002	2
Thu Mar 28 12:36:49 2019	1553787409	0	2002	2002	2
Thu Mar 28 12:36:23 2019	1553787383	0	2002	2002	2
Thu Mar 28 12:35:47 2019	1553787347	0	2002	2002	1
Thu Mar 28 12:36:40 2019	1553787400	1	2002	2002	2
Thu Mar 28 12:36:15 2019	1553787375	1	2002	2003	0
Thu Mar 28 12:36:00 2019	1553787360	0	2002	2003	1
Thu Mar 28 12:35:33 2019	1553787333	1	2002	2003	2
Thu Mar 28 12:36:29 2019	1553787389	0	2002	2003	2
Thu Mar 28 12:36:53 2019	1553787413	0	2002	2003	1
Thu Mar 28 12:35:39 2019	1553787339	0	2002	2003	2
Thu Mar 28 12:36:57 2019	1553787417	0	2002	2003	2
Thu Mar 28 12:37:03 2019	1553787423	0	2002	2003	2
Thu Mar 28 12:35:35 2019	1553787335	1	2002	2003	0
Thu Mar 28 12:35:45 2019	1553787345	0	2002	2003	1
Thu Mar 28 12:36:11 2019	1553787371	0	2002	2003	1
Thu Mar 28 12:36:47 2019	1553787407	0	2002	2003	2
Thu Mar 28 12:35:55 2019	1553787355	0	2002	2003	2
Thu Mar 28 12:36:55 2019	1553787415	0	2002	2003	1
Thu Mar 28 12:36:27 2019	1553787387	0	2002	2003	1
Thu Mar 28 12:35:45 2019	1553787345	0	2002	2003	1
Thu Mar 28 12:36:37 2019	1553787397	0	2002	2003	2
Thu Mar 28 12:36:49 2019	1553787409	0	2002	2003	2
Thu Mar 28 12:36:13 2019	1553787373	0	2002	2003	1
Thu Mar 28 12:36:19 2019	1553787379	0	2002	2003	2
Thu Mar 28 12:35:37 2019	1553787337	1	2002	2003	1
Thu Mar 28 12:35:39 2019	1553787339	0	2002	2003	1
Thu Mar 28 12:36:30 2019	1553787390	0	2002	2003	2
Thu Mar 28 12:36:51 2019	1553787411	0	2002	2003	2
Thu Mar 28 12:36:07 2019	1553787367	0	2002	2003	2
Thu Mar 28 12:36:27 2019	1553787387	0	2002	2003	1
Thu Mar 28 12:35:45 2019	1553787345	0	2002	2003	2
Thu Mar 28 12:36:37 2019	1553787397	0	2002	2003	2
Thu Mar 28 12:36:19 2019	1553787379	0	2003	2003	2
Thu Mar 28 12:36:43 2019	1553787403	0	2002	2003	2
Thu Mar 28 12:36:50 2019	1553787410	0	2002	2003	2
Thu Mar 28 12:37:09 2019	1553787429	0	2002	2003	1
Thu Mar 28 12:37:03 2019	1553787423	0	2002	2003	2
Thu Mar 28 12:36:21 2019	1553787381	0	2002	2003	1
Thu Mar 28 12:35:51 2019	1553787351	0	2002	2003	2
Thu Mar 28 12:37:14 2019	1553787434	0	2002	2003	2
Thu Mar 28 12:35:22 2019	1553787322	0	2002	2003	2
Thu Mar 28 12:37:01 2019	1553787421	0	2002	2003	1
Thu Mar 28 12:35:30 2019	1553787330	0	2002	2003	2
Thu Mar 28 12:36:25 2019	1553787385	0	2002	2003	0
Thu Mar 28 12:36:15 2019	1553787375	0	2002	2003	1
Thu Mar 28 12:35:34 2019	1553787334	0	2002	2003	2
Thu Mar 28 12:36:31 2019	1553787391	0	2002	2003	2
Thu Mar 28 12:35:29 2019	1553787329	0	2002	2003	2
Thu Mar 28 12:36:31 2019	1553787391	0	2003	2003	2
Thu Mar 28 12:36:33 2019	1553787393	0	2003	2003	2
Thu Mar 28 12:35:29 2019	1553787329	0	2003	2003	2
Thu Mar 28 12:35:53 2019	1553787353	0	2003	2003	1
Thu Mar 28 12:36:19 2019	1553787379	0	2002	2003	1
Thu Mar 28 12:36:52 2019	1553787412	0	2003	2003	2
Thu Mar 28 12:36:43 2019	1553787403	0	2002	2003	2
Thu Mar 28 12:36:09 2019	1553787369	0	2003	2003	2
Thu Mar 28 12:35:37 2019	1553787337	0	2003	2003	2
Thu Mar 28 12:35:51 2019	1553787351	0	2003	2003	2
Thu Mar 28 12:36:48 2019	1553787408	0	2003	2003	2
Thu Mar 28 12:37:11 2019	1553787431	0	2003	2003	2
Thu Mar 28 12:35:33 2019	1553787333	0	2003	2003	2
Thu Mar 28 12:36:12 2019	1553787372	0	2003	2003	2
Thu Mar 28 12:36:41 2019	1553787401	0	2003	2003	2
Thu Mar 28 12:36:13 2019	1553787373	0	2003	2003	1
Thu Mar 28 12:35:51 2019	1553787351	0	2003	2003	2
Thu Mar 28 12:35:49 2019	1553787349	0	2003	2003	1
Thu Mar 28 12:36:38 2019	1553787398	0	2003	2003	1
Thu Mar 28 12:35:47 2019	1553787347	0	2003	2003	3
Thu Mar 28 12:35:37 2019	1553787337	1	2002	2003	1
Thu Mar 28 12:35:41 2019	1553787341	0	2003	2003	2
Thu Mar 28 12:36:03 2019	1553787363	0	2002	2003	2
Thu Mar 28 12:36:09 2019	1553787369	0	2003	2003	2
Thu Mar 28 12:35:53 2019	1553787353	0	2003	2003	1
Thu Mar 28 12:37:11 2019	1553787431	0	2003	2003	2
Thu Mar 28 12:35:35 2019	1553787335	0	2003	2003	1
Thu Mar 28 12:36:51 2019	1553787411	0	2003	2003	2
Thu Mar 28 12:36:57 2019	1553787417	0	2003	2003	2
Thu Mar 28 12:35:27 2019	1553787327	0	2003	2003	1
Thu Mar 28 12:36:11 2019	1553787371	0	2003	2003	1
Thu Mar 28 12:36:31 2019	1553787391	0	2003	2003	2
Thu Mar 28 12:36:54 2019	1553787414	0	2002	2003	2
Thu Mar 28 12:35:29 2019	1553787329	0	2002	2003	0
Thu Mar 28 12:36:33 2019	1553787393	0	2003	2003	2
Thu Mar 28 12:36:10 2019	1553787370	0	2003	2003	2
Thu Mar 28 12:35:29 2019	1553787329	1	2002	2003	2
Thu Mar 28 12:36:03 2019	1553787363	0	2003	2003	2
Thu Mar 28 12:35:49 2019	1553787349	1	2002	2003	2
Thu Mar 28 12:36:39 2019	1553787399	0	2003	2003	2
Thu Mar 28 12:36:16 2019	1553787376	1	2002	2003	0
Thu Mar 28 12:35:45 2019	1553787345	0	2003	2003	3
Thu Mar 28 12:36:43 2019	1553787403	0	2003	2003	2
Thu Mar 28 12:35:51 2019	1553787351	0	2002	2003	2
Thu Mar 28 12:35:37 2019	1553787337	0	2003	2003	3
Thu Mar 28 12:36:29 2019	1553787389	0	2003	2003	2
Thu Mar 28 12:36:41 2019	1553787401	1	2002	2003	2
Thu Mar 28 12:37:03 2019	1553787423	0	2003	2003	2
Thu Mar 28 12:37:11 2019	1553787431	0	2003	2003	2
Thu Mar 28 12:36:01 2019	1553787361	0	2003	2003	2
Thu Mar 28 12:35:53 2019	1553787353	0	2003	2003	1
Thu Mar 28 12:37:10 2019	1553787430	0	2003	2003	1
Thu Mar 28 12:35:29 2019	1553787329	0	2003	2003	2
Thu Mar 28 12:35:23 2019	1553787323	0	2003	2003	2
Thu Mar 28 12:35:27 2019	1553787327	0	2003	2003	2
Thu Mar 28 12:36:03 2019	1553787363	0	2003	2003	2
Thu Mar 28 12:36:09 2019	1553787369	0	2003	2003	2
Thu Mar 28 12:36:01 2019	1553787361	0	2003	2003	2
Thu Mar 28 12:36:02 2019	1553787362	0	2003	2003	2
Thu Mar 28 12:36:07 2019	1553787367	0	2003	2003	1
Thu Mar 28 12:36:59 2019	1553787419	0	2003	2003	1
Thu Mar 28 12:36:05 2019	1553787365	0	2003	2003	2
Thu Mar 28 12:36:29 2019	1553787389	0	2003	2003	2
Thu Mar 28 12:37:01 2019	1553787421	0	2003	2003	2
Thu Mar 28 12:36:51 2019	1553787411	0	2003	2003	2
Thu Mar 28 12:36:59 2019	1553787419	1	2002	2003	1
Thu Mar 28 12:36:09 2019	1553787369	0	2003	2003	2
Thu Mar 28 12:37:09 2019	1553787429	0	2003	2003	2
Thu Mar 28 12:37:15 2019	1553787435	0	2003	2003	1
Thu Mar 28 12:35:51 2019	1553787351	0	2003	2003	1
Thu Mar 28 12:36:01 2019	1553787361	0	2003	2003	2
Thu Mar 28 12:36:47 2019	1553787407	0	2003	2003	2
Thu Mar 28 12:36:05 2019	1553787365	0	2003	2003	2
Thu Mar 28 12:36:39 2019	1553787399	0	2003	2003	2
Thu Mar 28 12:35:37 2019	1553787337	0	2003	2003	2
Thu Mar 28 12:37:11 2019	1553787431	0	2003	2003	2
Thu Mar 28 12:35:59 2019	1553787359	0	2003	2003	2
Thu Mar 28 12:37:15 2019	1553787435	0	2003	2003	2
Thu Mar 28 12:37:15 2019	1553787435	0	2003	2003	1
Thu Mar 28 12:37:07 2019	1553787427	0	2003	2003	2
Thu Mar 28 12:36:07 2019	1553787367	0	2003	2003	1
Thu Mar 28 12:35:23 2019	1553787323	0	2003	2003	2
Thu Mar 28 12:35:41 2019	1553787341	0	2003	2003	1
Thu Mar 28 12:36:43 2019	1553787403	0	2003	2003	2
Thu Mar 28 12:37:09 2019	1553787429	0	2003	2003	3
Thu Mar 28 12:35:35 2019	1553787335	0	2003	2003	1
Thu Mar 28 12:36:57 2019	1553787417	1	2002	2003	2
Thu Mar 28 12:35:59 2019	1553787359	0	2003	2003	2
Thu Mar 28 12:35:31 2019	1553787331	0	2003	2003	3
Thu Mar 28 12:36:13 2019	1553787373	0	2003	2003	3
Thu Mar 28 12:35:23 2019	1553787323	0	2003	2003	2
Thu Mar 28 12:36:03 2019	1553787363	0	2003	2003	2
Thu Mar 28 12:35:56 2019	1553787356	0	2003	2003	2
Thu Mar 28 12:37:01 2019	1553787421	1	2002	2003	1
Thu Mar 28 12:35:51 2019	1553787351	0	2003	2003	1
Thu Mar 28 12:36:45 2019	1553787405	0	2003	2003	2
Thu Mar 28 12:35:51 2019	1553787351	0	2003	2003	2
Thu Mar 28 12:36:55 2019	1553787415	0	2003	2003	2
Thu Mar 28 12:36:13 2019	1553787373	0	2003	2003	4
Thu Mar 28 12:37:01 2019	1553787421	1	2002	2003	2
Thu Mar 28 12:35:59 2019	1553787359	0	2003	2003	2
Thu Mar 28 12:36:11 2019	1553787371	0	2003	2003	1
Thu Mar 28 12:35:51 2019	1553787351	0	2003	2003	2
Thu Mar 28 12:36:41 2019	1553787401	0	2003	2003	2
Thu Mar 28 12:36:56 2019	1553787416	0	2003	2003	2
Thu Mar 28 12:36:51 2019	1553787411	0	2003	2003	2
Thu Mar 28 12:37:11 2019	1553787431	0	2003	2003	2
Thu Mar 28 12:35:29 2019	1553787329	0	2003	2003	1
Thu Mar 28 12:35:57 2019	1553787357	0	2003	2003	2
Thu Mar 28 12:35:50 2019	1553787350	0	2003	2003	2
Thu Mar 28 12:36:29 2019	1553787389	0	2003	2003	2
Thu Mar 28 12:35:41 2019	1553787341	0	2003	2003	2
Thu Mar 28 12:36:45 2019	1553787405	0	2003	2003	1
Thu Mar 28 12:35:43 2019	1553787343	0	2003	2003	2
Thu Mar 28 12:35:49 2019	1553787349	0	2003	2003	2
Thu Mar 28 12:35:45 2019	1553787345	0	2003	2003	1
Thu Mar 28 12:35:59 2019	1553787359	0	2003	2003	2
Thu Mar 28 12:36:17 2019	1553787377	0	2003	2003	2
Thu Mar 28 12:35:43 2019	1553787343	0	2003	2003	2
Thu Mar 28 12:36:03 2019	1553787363	1	2002	2003	1
Thu Mar 28 12:36:35 2019	1553787395	0	2003	2003	1
Thu Mar 28 12:36:11 2019	1553787371	0	2003	2003	1
Thu Mar 28 12:35:53 2019	1553787353	1	2002	2003	3
Thu Mar 28 12:36:39 2019	1553787399	0	2003	2003	2
Thu Mar 28 12:35:35 2019	1553787335	0	2003	2003	1
Thu Mar 28 12:36:08 2019	1553787368	0	2003	2003	2
Thu Mar 28 12:36:47 2019	1553787407	0	2003	2003	2
Thu Mar 28 12:36:45 2019	1553787405	0	2003	2003	2
Thu Mar 28 12:36:01 2019	1553787361	1	2002	2003	1
Thu Mar 28 12:35:39 2019	1553787339	0	2003	2003	2
Thu Mar 28 12:35:37 2019	1553787337	0	2003	2003	2
Thu Mar 28 12:36:55 2019	1553787415	0	2003	2003	2
Thu Mar 28 12:36:57 2019	1553787417	0	2003	2003	4
Thu Mar 28 12:35:57 2019	1553787357	0	2003	2003	2
Thu Mar 28 12:36:29 2019	1553787389	0	2003	2003	1
Thu Mar 28 12:36:42 2019	1553787402	0	2003	2003	2
Thu Mar 28 12:35:37 2019	1553787337	0	2003	2003	2
Thu Mar 28 12:35:31 2019	1553787331	0	2003	2003	2
Thu Mar 28 12:36:25 2019	1553787385	0	2003	2003	1
Thu Mar 28 12:36:53 2019	1553787413	0	2003	2003	2
Thu Mar 28 12:36:33 2019	1553787393	0	2003	2003	1
Thu Mar 28 12:35:55 2019	1553787355	0	2003	2003	2
Thu Mar 28 12:35:39 2019	1553787339	0	2003	2003	2
Thu Mar 28 12:37:05 2019	1553787425	0	2003	2003	1
Thu Mar 28 12:35:57 2019	1553787357	0	2003	2003	2
Thu Mar 28 12:36:29 2019	1553787389	0	2003	2003	2
Thu Mar 28 12:35:49 2019	1553787349	0	2003	2003	2
Thu Mar 28 12:36:03 2019	1553787363	0	2003	2003	2
Thu Mar 28 12:35:49 2019	1553787349	0	2003	2003	3
Thu Mar 28 12:37:12 2019	1553787432	0	2003	2003	2
Thu Mar 28 12:35:31 2019	1553787331	0	2003	2003	2
Thu Mar 28 12:35:23 2019	1553787323	2	2002	2003	1
Thu Mar 28 12:36:41 2019	1553787401	0	2003	2003	2
Thu Mar 28 12:36:29 2019	1553787389	0	2003	2003	2
Thu Mar 28 12:35:49 2019	1553787349	1	2002	2003	2
Thu Mar 28 12:36:07 2019	1553787367	0	2003	2003	1
Thu Mar 28 12:37:15 2019	1553787435	0	2003	2003	1
Thu Mar 28 12:35:55 2019	1553787355	0	2003	2003	2
Thu Mar 28 12:36:23 2019	1553787383	0	2003	2003	2
Thu Mar 28 12:35:31 2019	1553787331	1	2003	2003	1
Thu Mar 28 12:37:07 2019	1553787427	0	2003	2003	2
